ADM2_PCODE,Area,Y_M_0,Y_M_1,Y_M_2,Y_M_3,Y_M_4,Y_M_5,Y_M_6,Y_M_7,Y_M_8,Y_M_9,Y_M_10,Y_M_11,Y_M_12,Y_M_13,Y_M_14,Y_M_15,Y_M_16,Y_M_17,Y_M_18,Y_M_19,Y_M_20,Y_M_21,Y_M_22,Y_M_23,Y_M_24,Y_M_25,Y_M_26,Y_M_27,Y_M_28,Y_M_29,Y_F_0,Y_F_1,Y_F_2,Y_F_3,Y_F_4,Y_F_5,Y_F_6,Y_F_7,Y_F_8,Y_F_9,Y_F_10,Y_F_11,Y_F_12,Y_F_13,Y_F_14,Y_F_15,Y_F_16,Y_F_17,Y_F_18,Y_F_19,Y_F_20,Y_F_21,Y_F_22,Y_F_23,Y_F_24,Y_F_25,Y_F_26,Y_F_27,Y_F_28,Y_F_29,Y_T_0,Y_T_1,Y_T_2,Y_T_3,Y_T_4,Y_T_5,Y_T_6,Y_T_7,Y_T_8,Y_T_9,Y_T_10,Y_T_11,Y_T_12,Y_T_13,Y_T_14,Y_T_15,Y_T_16,Y_T_17,Y_T_18,Y_T_19,Y_T_20,Y_T_21,Y_T_22,Y_T_23,Y_T_24,Y_T_25,Y_T_26,Y_T_27,Y_T_28,Y_T_29
UG1023,351104.672373483,4392.28217279142,4359.5612048722105,4296.28407929952,4206.239963552654,4093.2180251109185,3961.0074314536078,3813.3973500600337,3654.176948409498,3487.1353939813043,3316.0618542547572,3138.87434885157,2953.4908973934607,2793.056406647671,2673.102339808677,2579.804420783021,2486.7496368023535,2402.7518622438465,2306.4767300974563,2185.7928461891597,2053.6923508342843,1932.1540632014492,1813.0085610720676,1724.6110732693971,1682.0792099936396,1670.0933722434568,1656.2389767912268,1644.6260914511786,1632.3607362696796,1613.9635133367187,1589.7917312155055,4358.09413826833,4286.8036197724305,4194.403609020356,4084.258647856388,3959.733278124796,3824.1920416698576,3680.999480335849,3533.520135967042,3385.1185504077134,3239.159265502138,3089.7579101969413,2931.030113438744,2812.5849815600805,2756.284882200527,2737.7476185114056,2714.8511605990248,2700.966955955598,2649.425018185695,2534.327164940055,2379.809742109127,2235.013453432159,2089.0375687607525,1961.0795125166455,1865.294537484448,1790.7561009736564,1712.9658380186756,1637.5235382240458,1561.165461134451,1480.0432722294809,1397.6949120386053,8750.37631105975,8646.364824644641,8490.687688319877,8290.498611409042,8052.9513032357145,7785.199473123465,7494.396830395883,7187.697084376539,6872.253944389018,6555.221119756896,6228.6322590485115,5884.521010832204,5605.641388207751,5429.3872220092035,5317.552039294427,5201.600797401378,5103.718818199444,4955.901748283151,4720.120011129215,4433.502092943411,4167.167516633608,3902.04612983282,3685.690585786043,3547.3737474780874,3460.849473217113,3369.2048148099025,3282.1496296752243,3193.5261974041305,3094.0067855661996,2987.4866432541107
UG2055,466768.751734376,6457.892917071121,6152.198087011003,5849.3068234962975,5550.721066765542,5257.942757057275,4972.473834610033,4695.816239662355,4429.471912452779,4174.942793219845,3933.7308222020883,3702.7930718439966,3479.086614590057,3286.837729649064,3136.6380928476574,3016.355041042225,2904.9247760010667,2808.5527062568067,2705.223430577589,2582.4870848197443,2451.4111463099925,2333.0155674592684,2220.09949091403,2130.4096381088902,2073.9224093784655,2039.8245560672462,2005.1180014305453,1971.7522475118337,1939.9430285251603,1906.6150328012568,1870.1377551953742,6380.4339685046925,6081.50674216987,5777.656166675808,5472.034154956184,5167.7926199446665,4868.083474574932,4576.058631780651,4294.8700044954985,4027.6695056531476,3777.609048187271,3540.207311964649,3310.9829768520653,3131.254121117649,3019.4391238288545,2955.7901987186824,2898.206168202842,2850.385253098392,2812.7478269220833,2779.719953773926,2748.4592371708595,2723.939050133561,2707.8549183824057,2664.8412925162183,2578.6094685779804,2463.7549718786336,2353.1240814052194,2242.5020010232247,2129.3526379061987,2016.4773934272498,1905.278749536108,12838.326885575814,12233.704829180873,11626.962990172105,11022.755221721725,10425.735377001942,9840.557309184966,9271.874871443006,8724.341916948277,8202.612298872993,7711.33987038936,7243.000383808645,6790.069591442122,6418.091850766713,6156.077216676512,5972.145239760907,5803.130944203909,5658.9379593551985,5517.971257499672,5362.20703859367,5199.870383480852,5056.95461759283,4927.954409296435,4795.250930625109,4652.531877956446,4503.57952794588,4358.242082835764,4214.254248535059,4069.2956664313588,3923.0924262285066,3775.4165047314823
UG2056,29967.0182427241,4479.0759697801595,4442.852306101692,4382.000560342539,4299.3658213415965,4197.793177937763,4080.1277189699317,3949.214533277001,3807.898709697867,3659.0253370714263,3505.439504236573,3345.631963421485,3178.093466854324,3027.440786427621,2905.2276842017222,2801.236239183347,2695.8500594403167,2595.578772704806,2484.9447733493125,2355.1097358154466,2215.5580290112202,2085.557464881312,1962.3886220107318,1850.5931208434774,1754.7465997873317,1673.373829034247,1595.521236891707,1517.496293526193,1470.693394834003,1467.753300203359,1492.0776642476383,4745.104610277065,4579.032054387746,4420.933837269836,4270.314103660605,4126.676998297322,3989.5266659172457,3858.367251257652,3732.7028990558056,3612.0377540489726,3495.875960974423,3382.2875463970367,3269.3425368817016,3163.715668027599,3067.77932091676,2976.7352857693054,2887.338887486666,2804.9501600045755,2699.793802067983,2558.228061844842,2395.8906334954318,2239.7717847199356,2081.726448027754,1950.900120261188,1863.6489052945471,1805.2534367247345,1745.5410182657808,1691.629517964613,1631.4850901666846,1556.4346520127021,1473.7648820612696,9224.180580057226,9021.88436048944,8802.934397612375,8569.679925002201,8324.470176235085,8069.654384887177,7807.581784534653,7540.601608753673,7271.063091120399,7001.315465210996,6727.919509818522,6447.436003736026,6191.15645445522,5973.007005118482,5777.9715249526525,5583.188946926983,5400.5289327093815,5184.738575417296,4913.337797660289,4611.448662506652,4325.329249601247,4044.115070038486,3801.4932411046657,3618.3955050818786,3478.6272657589816,3341.062255157488,3209.125811490806,3102.1784850006875,3024.187952216061,2965.842546308908
UG2057,81455.3706651152,6871.949433961718,6662.613414479152,6442.103444949438,6212.315038434589,5975.143707996612,5732.484966697516,5486.234327599313,5238.287303764009,4990.539408253619,4744.886154130145,4497.617660363289,4245.024045922746,4017.0277943320907,3826.735206837956,3659.225614225418,3498.051629192695,3360.3982289919013,3171.7136057345638,2897.708950010186,2580.542773358757,2283.5523404985893,1978.338131007439,1784.638460814749,1763.4121918642115,1852.169989139771,1933.038409559261,2036.2818463922201,2080.055832249722,2013.8806906801221,1880.7007957804942,6675.254376498552,6672.085886182223,6594.395801536056,6451.657789732994,6253.345517945975,6008.932653347938,5727.8928631118215,5419.699814410563,5093.827174417102,4759.748610304376,4415.261235857901,4058.1621648631813,3756.307831430298,3542.525009507045,3391.2577061040765,3240.4192299151105,3097.9822099584294,2980.9255041802517,2890.048302675397,2818.644604765412,2757.9776833394385,2708.3170402145547,2655.097849018441,2589.67140931882,2515.7509608412456,2447.962451356476,2386.097500445869,2308.974463987763,2208.3707177435695,2093.541357227225,13547.203810460269,13334.699300661374,13036.499246485495,12663.972828167583,12228.489225942587,11741.417620045453,11214.127190711133,10657.987118174573,10084.36658267072,9504.63476443452,8912.878896221191,8303.186210785927,7773.335625762389,7369.260216345001,7050.483320329495,6738.470859107805,6458.380438950331,6152.639109914815,5787.757252685583,5399.187378124169,5041.530023838028,4686.655171221993,4439.73630983319,4353.0836011830315,4367.920949981017,4381.000860915737,4422.379346838089,4389.030296237484,4222.251408423692,3974.242153007719
UG3090,447724.17594760604,2500.685675206119,2489.4169371238195,2473.7694837849535,2453.771035049274,2429.4493107765343,2400.832030826485,2367.94691505888,2330.821683333471,2289.484055510011,2243.9617514482525,2197.034705599844,2151.4828524164354,2093.572838798296,2017.827955421383,1932.532565921141,1847.1877314178712,1754.7812254804974,1690.5404994229225,1671.3253802784548,1678.7959636262535,1682.1385839996394,1692.779253676909,1670.267517976464,1593.0512094058229,1482.8085496057558,1379.7166201700607,1272.0760357326403,1192.8236520889047,1161.2242822801581,1159.3458717131152,2682.98996996978,2679.118378165591,2653.905611247679,2610.5147644062313,2552.108932831437,2481.851211713481,2402.9046962425527,2318.4324816088388,2231.597663002526,2145.5633356138014,2058.048000610167,1966.770159159117,1902.1158765642854,1878.1374360612374,1881.6641507720935,1881.163970914672,1877.7724108429265,1884.790469928215,1903.9918110105048,1927.0121927485914,1949.5396639093235,1979.4277582769564,1963.7198139352047,1877.8366859818163,1747.8743925983288,1622.0044604983714,1487.5882206950353,1381.964540110452,1327.618550328988,1305.3874363441446,5183.675645175899,5168.53531528941,5127.675095032633,5064.285799455505,4981.558243607971,4882.683242539966,4770.851611301433,4649.254164942309,4521.081718512537,4389.525087062054,4255.082706210011,4118.253011575553,3995.688715362581,3895.9653914826204,3814.1967166932345,3728.351702332543,3632.553636323424,3575.3309693511374,3575.3171912889593,3605.8081563748447,3631.678247908963,3672.2070119538657,3633.9873319116687,3470.887895387639,3230.6829422040846,3001.721080668432,2759.6642564276754,2574.7881921993567,2488.842832609146,2464.73330805726
UG3091,99420.4164047458,6112.972924634476,5858.915680391614,5621.001805247389,5397.798669027334,5187.873641556967,4989.7940926618185,4802.12739216741,4623.440909899268,4452.302015682918,4287.278079343881,4127.527062381147,3972.2069262936916,3816.9320825397554,3659.088717597946,3499.015976314162,3346.2299049409594,3206.7029996901433,3041.976998455824,2836.3996099644173,2611.344174873755,2397.206166095185,2179.950298222347,2024.7007672809132,1964.407154966823,1966.052808449331,1966.1357700309106,1980.3135634460573,1969.67709733388,1909.4073409758423,1820.1574428995689,5372.748648667574,5404.87678862324,5385.565874379785,5320.983467866034,5217.297131010808,5080.674425742937,4917.282913991244,4733.2901576845525,4534.863718751689,4328.171159121477,4109.555228012371,3875.3586746428186,3680.8731244935148,3551.915764914029,3465.179719702068,3374.8012362147533,3293.865438071446,3193.952078748284,3057.568784082638,2901.810988364579,2756.491383549291,2609.9172914487385,2498.608598313823,2441.8964698665145,2418.934934796331,2393.763997990326,2378.6362287744873,2331.850645972797,2230.647616253746,2097.228798370845,11485.72157330205,11263.792469014854,11006.567679627173,10718.782136893367,10405.170772567775,10070.468518404756,9719.410306158654,9356.73106758382,8987.165734434606,8615.449238465357,8237.082290393519,7847.56560093651,7497.805207033271,7211.004482511975,6964.19569601623,6721.031141155712,6500.568437761589,6235.929077204108,5893.968394047055,5513.155163238334,5153.697549644476,4789.867589671086,4523.309365594736,4406.303624833337,4384.987743245662,4359.899768021237,4358.949792220545,4301.527743306677,4140.054957229589,3917.386241270414
UG2058,72132.9562196347,3446.625628929166,3349.6474573261116,3247.493784622245,3141.233683458586,3031.936226476153,2920.670486315961,2808.5055356190323,2696.5104470263827,2585.7542931790304,2477.306146717994,2367.8749969903092,2254.1698333430145,2159.0601448870316,2092.3351708513364,2041.98373399501,1992.1540975310097,1953.155024436187,1879.857135672418,1750.4900399150822,1589.4817975187032,1438.1568786067512,1282.4016112877273,1173.0382911013505,1137.6609202075592,1149.7501945736117,1156.7552338219834,1171.0611250063744,1166.4345109554952,1125.1285953720107,1061.5786188127463,3562.901307473433,3449.521530278715,3328.2878967515385,3201.0010181242383,3069.4615056291454,2935.4699704985924,2800.8270239649137,2667.3332772604413,2536.789341617507,2410.995828268445,2286.6618691013764,2160.496596004423,2059.758016930972,1996.4297018017812,1957.0378238165479,1917.1475266553598,1882.8728300635703,1834.4473027084055,1759.953259451943,1669.0400577213702,1585.392366977572,1506.814405603307,1424.539873013514,1337.401136620062,1249.7059963080046,1164.5872962622088,1078.607361699724,1015.0898089421629,985.0726952534925,977.2930019772115,7009.526936402599,6799.168987604827,6575.781681373784,6342.234701582824,6101.397732105299,5856.1404568145535,5609.332559583946,5363.843724286824,5122.543634796537,4888.30197498644,4654.536866091686,4414.666429347437,4218.818161818004,4088.764872653118,3999.0215578115576,3909.3016241863697,3836.0278544997573,3714.3044383808237,3510.4432993670252,3258.5218552400734,3023.549245584323,2789.216016891034,2597.578164114864,2475.0620568276213,2399.4561908816163,2321.3425300841923,2249.6684867060985,2181.524319897658,2110.201290625503,2038.871620789958
UG4128,140237.21672974198,1484.2280911921775,1454.1119652850894,1422.3964335252626,1389.03583787346,1353.9845202904403,1317.1968227369628,1278.6270871737886,1238.2296555616772,1195.9588698613888,1151.7690720336827,1107.8252359692092,1066.2923355586174,1016.0715531132198,952.6959667339966,882.751814171377,815.1885014805208,745.6916431372496,695.5592185270117,675.4936565103318,674.8537485230466,673.4146310129217,676.5638053373486,670.3536080532668,646.2352306329043,611.7725018821985,581.7057366427408,551.4400849556698,531.3272750495621,527.4682735260171,533.5085651637703,1432.548989825809,1394.738678586074,1357.7359816855144,1321.5478257799682,1286.1811375252742,1251.6428435772714,1217.9398705917968,1185.0791452246904,1153.0675941317893,1121.9121439689327,1091.4176223012114,1061.3888566937135,1032.8432692560214,1006.1919848254707,980.8356327856535,955.6206637518615,930.6061228838751,905.5383443178165,880.1179186108874,854.3060288400089,828.1670565043365,801.4526720793642,774.2334885781588,746.4727662489437,717.8679798919674,689.4850663604984,662.7089050453799,629.7567754066013,587.3765997799824,539.9559671103877,2916.7770810179863,2848.8506438711634,2780.1324152107773,2710.583663653428,2640.1656578157144,2568.839666314234,2496.5669577655854,2423.3088007863676,2349.0264639931784,2273.6812160026157,2199.2428582704206,2127.681192252331,2048.914822369241,1958.8879515594672,1863.5874469570304,1770.8091652323824,1676.2977660211245,1601.0975628448282,1555.6115751212192,1529.1597773630556,1501.5816875172582,1478.0164774167129,1444.5870966314255,1392.707996881848,1329.640481774166,1271.1908030032391,1214.1489900010497,1161.0840504561634,1114.8448733059995,1073.464532274158
UG4129,202236.29874964,9911.200171674478,9442.301053196925,9048.98906227501,8722.776591623966,8455.176033959018,8237.699781995394,8061.860228448326,7919.169766033032,7801.140787464748,7699.285685458701,7612.968142682072,7541.551841802054,7437.292725774073,7276.000607409441,7072.74174927926,6875.331796985332,6684.4786564176975,6445.717154417514,6140.019947302342,5794.3372572638145,5455.546623263838,5115.352505215459,4811.414699556615,4567.610847637605,4369.522477037981,4170.638821151375,3970.404449896325,3822.951688732151,3747.4097625936283,3717.334766798218,9587.562985817922,9306.184151866653,9078.81300077737,8897.61281526538,8754.746878045971,8642.378471834472,8552.670879346164,8477.787383296358,8409.891266400353,8341.145811373446,8278.071259710481,8227.187852906252,8108.87407977849,7886.5793054834585,7595.53768907502,7307.424211905663,7007.7721026508025,6721.894914225234,6469.572996203568,6237.4364279609335,5995.541380644003,5753.724349638838,5501.92430698404,5233.398932352036,4957.987174871487,4691.692291328139,4430.620015160282,4193.5828039060125,3991.356006944765,3815.7927035728026,19498.7631574924,18748.485205063578,18127.802063052382,17620.389406889346,17209.92291200499,16880.078253829866,16614.53110779449,16396.95714932939,16211.032053865101,16040.431496832147,15891.039402392553,15768.739694708307,15546.166805552562,15162.5799128929,14668.27943835428,14182.756008890996,13692.2507590685,13167.61206864275,12609.592943505912,12031.773685224747,11451.08800390784,10869.076854854298,10313.339006540657,9801.009779989641,9327.509651909468,8862.331112479515,8401.024465056606,8016.534492638164,7738.765769538393,7533.1274703710205
UG3092,473680.547910115,4426.9083890064685,4273.167319999041,4082.1510335235566,3861.4243524228323,3618.552099539683,3361.099097716923,3096.6301697973713,2832.710138623842,2576.903827039151,2336.7760578861134,2105.594917240508,1876.6284911781045,1728.925286376927,1698.6435992138734,1750.458042230636,1807.7444513625978,1879.6590831473857,1965.8095919537507,2056.281196467839,2149.1162838498662,2250.1976657515615,2355.859551655773,2444.0394106029053,2503.4645155493977,2538.1927564870625,2565.6206505354107,2584.747974371516,2569.7329632335523,2510.220746486212,2416.5577380266095,5853.662356468827,5477.053855927236,5084.6296414911985,4683.12512051829,4279.275700366087,3879.81678839216,3491.483791954086,3121.012118409439,2775.137175115793,2460.5943694307225,2168.3814206463935,1889.4960480549728,1709.3620993410746,1666.1903579930868,1719.5031671723623,1781.8654564088258,1860.2682836248516,1960.1688033540195,2072.053433758896,2187.686845826048,2311.92742167934,2448.099640053851,2525.567423027203,2510.930621570543,2432.4228838695626,2356.4639915135904,2275.5131694344973,2174.79451211471,2055.4764387042833,1924.7566437278188,10280.570745475296,9750.221175926277,9166.780675014756,8544.549472941122,7897.82779990577,7240.915886109084,6588.113961751457,5953.7222570332815,5352.041002154944,4797.370427316836,4273.976337886901,3766.1245392330775,3438.2873857180016,3364.83395720696,3469.961209402998,3589.6099077714234,3739.9273667722373,3925.9783953077704,4128.334630226735,4336.8031296759145,4562.125087430902,4803.959191709624,4969.606833630109,5014.39513711994,4970.615640356626,4922.084642049002,4860.261143806014,4744.527475348263,4565.6971851904955,4341.314381754428
UG3093,84705.9141071614,607.5537278625357,634.027266898575,651.5476775320485,660.9728083274582,663.1605078493066,658.9686246620953,649.255007330327,634.8775044185029,616.6939644911262,595.5622361126983,571.4851674328493,544.4656066012086,519.6364042566407,499.5654097933923,482.54547053134877,464.24332999106775,445.4557341823428,427.34604444322156,410.0393140327518,393.3550834364362,377.9746828585205,364.9460578315065,349.04656959066665,328.12776896517875,305.2666936985775,283.1366351861367,258.140300525901,247.914627797169,260.5245369714834,286.33975553601005,738.7634903760246,726.362604136627,708.7460395337508,686.73430530568,661.1479101906987,632.8073629270895,602.5331722531372,571.1458469071257,539.4658956273385,508.31382715205916,476.96431532014356,444.69203397044674,420.0466663383949,406.9403909611285,401.5562118786461,396.51804807485007,393.7248279302122,388.60496197207294,378.27628475490985,365.24872904414485,353.7175728153693,341.4075761910421,335.34298159200034,338.9767099320804,348.0121135431378,355.6345614329304,364.3289049075943,363.78944832271424,348.5558557927539,323.8265805576372,1346.3172182385601,1360.389871035202,1360.2937170657992,1347.7071136331383,1324.308418040005,1291.7759875891848,1251.7881795834642,1206.0233513256285,1156.1598601184646,1103.8760632647575,1048.449482752993,989.1576405716553,939.6830705950356,906.5058007545208,884.1016824099949,860.7613780659178,839.180562112555,815.9510064152945,788.3155987876617,758.603812480581,731.6922556738898,706.3536340225486,684.389551182667,667.1044788972591,653.2788072417153,638.771196619067,622.4692054334953,611.7040761198832,609.0803927642373,610.1663360936473
UG3094,155592.37415346698,4012.1940868377105,4063.349684011478,4047.9030073077397,3974.7491519072073,3852.7832129905955,3690.9002857386095,3497.9954653319664,3282.963846951376,3054.7005257775495,2822.100596991198,2578.5060218912176,2317.2587617764993,2125.019581236846,2041.7898432166046,2029.805241251033,2013.9120590970836,2012.2753838026183,1987.4403512126005,1914.2089388916247,1813.7330837400336,1729.6834179211153,1650.1106223952631,1594.8130601538764,1576.9852450400003,1583.365289204175,1584.8229949111021,1583.9758464564948,1583.4081413580564,1580.429490183991,1572.3771591508469,4281.256440613973,4153.590851443666,4004.2365641323336,3837.3844644758915,3657.225438270258,3467.9503713113454,3273.750149395071,3078.8156583173504,2887.337783874099,2703.507411861232,2522.4704827538526,2339.37293702705,2203.630387080837,2137.523609352765,2118.1086536762964,2100.507570016366,2094.112080262826,2077.108889741922,2034.242266740881,1976.2606600166046,1927.0307507451155,1879.2142035388335,1840.378338186246,1815.8384829817376,1798.4885869063085,1778.0563024248638,1759.1749371783803,1720.7586123761755,1652.0967665807193,1563.9114937141903,8293.450527451683,8216.940535455144,8052.139571440073,7812.133616383098,7510.008651260854,7158.850657049955,6771.745614727037,6361.779505268727,5942.038309651649,5525.60800885243,5100.97650464507,4656.631698803549,4328.649968317683,4179.3134525693695,4147.913894927329,4114.419629113449,4106.387464065445,4064.5492409545227,3948.4512056325057,3789.993743756638,3656.7141686662308,3529.3248259340967,3435.1913983401228,3392.823728021738,3381.8538761104837,3362.879297335966,3343.150783634875,3304.166753734232,3232.5262567647105,3136.288652865037
UG3095,164994.988667078,2773.3754215570225,2566.685668708697,2395.5045783878645,2255.856508723647,2143.765817845168,2055.256863881549,1986.3540049619157,1933.0815992153882,1891.464004771091,1857.5255797581458,1834.564060255488,1825.8771823420516,1791.1224143979018,1711.7773586525386,1605.686507084521,1507.405227433006,1407.8486197382913,1328.5873325736482,1283.137618195671,1259.4694384168045,1233.1047702784438,1210.2211393549658,1179.717334248095,1134.0222539570507,1079.9637449582644,1030.5768307912003,981.6177980226718,943.4360817592401,921.9643323330334,910.9742429597248,2829.617106340346,2734.7768029645044,2636.3057312383357,2535.4439920122777,2433.431686136767,2331.5089144622393,2230.915777839133,2132.8923771178847,2038.678813148932,1949.5151867827103,1863.380751698967,1778.254761577446,1711.681553122043,1671.4229215245757,1648.9364261234089,1625.6080078273487,1602.388690569353,1581.9639597872617,1562.891222995781,1542.282503122215,1523.6981055663134,1512.4327972327098,1469.8882656767105,1379.123661210805,1259.7757002719204,1145.745404095818,1027.0407145689258,939.7629828326793,904.2823686258994,902.5578573082366,5602.992527897368,5301.462471673201,5031.8103096262,4791.300500735924,4577.197503981935,4386.765778343788,4217.269782801049,4065.9739763332727,3930.142817920023,3807.040766540856,3697.944811954455,3604.1319439194976,3502.8039675199448,3383.200280177114,3254.62293320793,3133.013235260355,3010.2373103076443,2910.55129236091,2846.0288411914516,2801.7519415390198,2756.802875844757,2722.6539365876756,2649.6055999248056,2513.1459151678555,2339.739445230185,2176.3222348870186,2008.6585125915976,1883.1990645919195,1826.2467009589327,1813.5321002679616
UG3096,225267.163013487,9207.567232078509,9087.764959995227,8920.214302015671,8711.464979569544,8468.066714086548,8196.569226996407,7903.522239728814,7595.475473713476,7278.978650380102,6960.581491158404,6630.14769382801,6277.540956168576,5992.741117860125,5815.669947632493,5702.819095965192,5584.425335492224,5490.8415807479605,5309.601587638737,4982.962667734839,4572.19809812994,4190.795071822264,3809.4216231819755,3513.9197670360804,3356.3477210878345,3292.785385993143,3219.073951022197,3146.228585902015,3101.1747873034055,3083.687225015807,3080.281963042176,9985.948712684274,9684.781314655378,9342.551040486978,8967.861671191282,8569.316987780488,8155.520771266815,7735.076802662465,7316.588862979643,6908.660733230559,6519.896194427418,6136.17560901823,5743.379339450987,5463.728259558926,5351.272987482663,5346.4470485417905,5337.353659001672,5348.436546512894,5309.099758895751,5173.543765321471,4975.168768153214,4797.395515590555,4628.6050760027765,4442.1742822314945,4234.822031520541,4015.770750720133,3795.493989032695,3569.4610601329987,3370.647250165521,3215.7755649611604,3090.3140332927255,19193.51594476278,18772.546274650605,18262.76534250265,17679.326650760828,17037.38370186704,16352.089998263222,15638.599042391279,14912.064336693118,14187.639383610662,13480.477685585822,12766.32330284624,12020.920295619562,11456.469377419051,11166.942935115156,11049.266144506983,10921.778994493896,10839.278127260855,10618.701346534488,10156.506433056311,9547.366866283155,8988.190587412819,8438.026699184753,7956.0940492675745,7591.169752608375,7308.556136713276,7014.5679400548925,6715.6896460350135,6471.822037468926,6299.4627899769675,6170.595996334901
UG3097,330163.53454924,3386.2340097721753,3466.1392796429254,3503.3509317467865,3502.9576787901015,3470.0482334792114,3409.711308520458,3327.03561662018,3227.109870484721,3115.02278282042,2995.8630663336194,2864.6123944745077,2716.2524406932675,2606.407113977016,2560.3792055444032,2552.9363103333058,2538.469430264164,2532.0118027943436,2488.9295168750523,2384.3151964544218,2242.9840892357192,2111.718309043031,1977.632821194284,1875.0428398009658,1824.6079793288104,1807.6543135822494,1784.3284519759925,1761.9772527183084,1733.4236139751254,1690.8857058012818,1638.6849982869016,3416.723634589377,3533.1846558310035,3587.5297372643736,3587.669835582037,3541.5159074765425,3456.9789096404293,3341.9697987662516,3204.3995315465536,3052.179064673882,2893.219354840785,2721.379422641146,2530.5182886688526,2398.8065901097566,2362.259155853724,2386.631134297322,2402.3240932071717,2424.0512169418553,2425.7123238637273,2387.561979234591,2323.8658866464543,2265.8495456471946,2203.9250897884563,2149.1859748753354,2109.187223252241,2074.249422052374,2034.5397826569188,2000.9068387005193,1923.0754115695236,1777.885291732182,1593.1126965303265,6802.957644361552,6999.323935473929,7090.88066901116,7090.627514372139,7011.564140955754,6866.6902181608875,6669.005415386431,6431.5094020312745,6167.201847494302,5889.082421174404,5585.991817115653,5246.770729362121,5005.213704086773,4922.638361398127,4939.5674446306275,4940.793523471336,4956.063019736199,4914.641840738779,4771.877175689013,4566.849975882174,4377.567854690225,4181.55791098274,4024.228814676301,3933.7952025810514,3881.9037356346234,3818.8682346329115,3762.8840914188277,3656.499025544649,3468.7709975334637,3231.797694817228
UG3098,103853.99191037199,3614.51077252518,3503.903933581356,3385.13512143721,3260.171833935044,3130.9815689171596,2999.5318242258527,2867.7900977034274,2737.7238871921804,2611.3006905344137,2490.488005572426,2369.003278989019,2240.5639574669913,2148.3877946461425,2110.942390687771,2105.445089955677,2098.059943282345,2104.451308457254,2058.102383586802,1925.3368954594266,1740.9628705994724,1569.4680751421988,1393.1591155397866,1262.8076396281417,1208.6496344984855,1203.8668860889368,1192.6112618590303,1187.4996706520274,1169.9334080315057,1125.5107359702636,1065.8429275075025,3712.16916804388,3705.30395982406,3641.159470773108,3528.8395682135,3377.4481194677132,3196.0889918582193,2993.8660527074967,2779.8831693380193,2563.244209072263,2353.0530392327023,2136.3468229492187,1900.1627233516858,1763.9381287255678,1780.9103147785358,1893.9830362552711,1997.0196271697307,2116.283646691451,2175.080502907589,2126.127975253894,2007.9423024014359,1908.3024957828827,1812.0294157485187,1717.24173932619,1632.5689270520243,1555.5589255641835,1472.4046314696277,1382.5967580528793,1313.8628687529806,1277.5957991521188,1261.6576763703827,7326.67994056906,7209.207893405415,7026.294592210317,6789.011402148544,6508.429688384873,6195.620816084072,5861.656150410924,5517.6070565302,5174.544899606677,4843.541044805128,4505.3501019382375,4140.726680818677,3912.3259233717104,3891.852705466307,3999.428126210948,4095.079570452076,4220.734955148705,4233.182886494391,4051.4648707133206,3748.9051730009082,3477.7705709250813,3205.188531288305,2980.0493789543316,2841.2185615505095,2759.42581165312,2665.015893328658,2570.0964287049064,2483.7962767844865,2403.1065351223824,2327.500603877885
UG2059,85925.0818705057,8049.488394718894,7604.004789021221,7185.732190320008,6793.328412695369,6425.4512702274105,6080.758576996248,5757.9081470819865,5455.5577945647365,5172.365333524612,4906.98857804172,4658.143303624875,4424.545285782894,4204.562531452363,3996.736931855986,3799.9001853599857,3617.47414870054,3452.532910041615,3281.652913044082,3094.7173850490585,2903.690923816905,2726.8279457487697,2555.885222742727,2424.3735483613186,2349.3429794186964,2313.0485546752875,2277.702722527546,2247.2719530364016,2220.716193453183,2192.539648823275,2161.4186265333933,7525.770055071425,7448.222920979415,7298.566602230619,7086.583098768209,6822.054410535358,6514.76253747524,6174.489479531031,5811.017236645905,5434.1278087630335,5053.603195825593,4668.177301551087,4276.584029657017,3943.8458612149116,3701.8409886192853,3527.207123136301,3356.0761967842122,3190.868718935292,3078.174142387206,3031.4493519992507,3027.3437797762394,3031.604228327247,3054.146443686737,3037.7951179874117,2951.558979741954,2820.355969047852,2700.8096032668677,2582.452345859,2465.8563584038907,2357.255795738316,2253.6850642660247,15575.258449790319,15052.227710000636,14484.298792550628,13879.911511463579,13247.50568076277,12595.521114471489,11932.397626613018,11266.575031210641,10606.493142287645,9960.591773867312,9326.320605175963,8701.12931543991,8148.408392667275,7698.577920475271,7327.107308496286,6973.550345484752,6643.401628976907,6359.827055431288,6126.166737048309,5931.0347035931445,5758.432174076017,5610.031666429464,5462.168666348731,5300.90195916065,5133.404523723139,4978.512325794414,4829.724298895402,4686.572551857074,4549.795444561591,4415.1036907994185
