fid,admin0Name,admin0Pcod,admin1Name,admin1Pcod,admin2Name,admin2Pcod,admin2RefN,admin2AltN,admin2Al_1,date,validOn,validTo,Shape_Leng,Shape_Area,Area,F_25_to_29sum,M_0_to_1sum,M_15_to_19sum,F_5_to_9sum,F_10_to_14sum,F_20_to_24sum,F_1_to_4sum,F_35_to_39sum,F_15_to_19sum,M_1_to_4sum,M_35_to_39sum,M_5_to_9sum,F_30_to_34sum,M_25_to_29sum,M_20_to_24sum,F_0_to_1sum,M_10_to_14sum,M_30_to_34sum
"509",Colombia,CO,Antioquia,CO05,JÃ©rico,CO05368,Jerico,,,2009/01/01,2014/10/29,,0.726589461945,0.0166640471218,20410.7351799188,555.703615983482,117.083122041251,626.742795266211,564.534403853584,606.557754591107,606.35493300017,437.559634891106,541.192283295561,627.356329003349,458.699975051684,477.785033512162,588.432491058018,498.804168258794,506.764093298931,573.495241997298,111.401190664037,630.938799612224,442.532741438132
"510",Colombia,CO,BoyacÃ¡,CO15,Busbanza,CO15114,Busbanza,,,2009/01/01,2014/10/29,,0.190865578763,0.00200008669702,2449.46594877471,31.3373567136005,8.08943110867403,41.840096923057,39.4465715102851,40.9897097293288,35.0998639920726,29.973933310248,29.7002051882446,38.9588242406026,31.6922024758533,28.1774735478684,41.4117052964866,29.7391299214214,31.7885001506656,35.5540683637373,7.63126189715695,43.1574837081134,28.8957997951657
"511",Colombia,CO,Santander,CO68,Albania,CO68020,Albania,,,2009/01/01,2014/10/29,,0.844400428554,0.0132836539109,16270.0357471269,190.077652911888,39.5564350846689,220.221949845087,192.011330745649,209.754270211328,208.974350620061,146.521200893214,178.836935640778,216.074304500595,154.97140381881,163.408281756565,202.315174784046,175.180857906817,180.388528279494,204.549413425848,37.3038003705442,219.868213797454,162.174666899489
"512",Colombia,CO,BoyacÃ¡,CO15,Sotaquira,CO15763,Sotaquira,,,2009/01/01,2014/10/29,,0.829860831319,0.0226135268622,27697.2349692826,336.629142321995,86.8974084762449,449.450311775785,423.738667658879,440.315307937562,377.04634432157,321.982731156633,319.04267631832,418.499522836646,340.440535871196,302.685268950532,444.848321389873,319.46076872258,341.475239412393,381.92537898419,81.9757127210032,463.601728745038,310.401544719352
"513",Colombia,CO,BoyacÃ¡,CO15,Gameza,CO15296,Gameza,,,2009/01/01,2014/10/29,,0.594196463353,0.00989883963246,12123.767840338,215.938086544513,55.7422979682742,288.30990908714,271.816709163366,282.450098281959,241.864606813411,206.543068280676,204.65687423863,268.455761341611,218.383242057753,194.164101778064,285.357966740383,204.925095211482,219.046805841266,244.994418698712,52.5851655667648,297.387700445484,199.113912886824
"514",Colombia,CO,BoyacÃ¡,CO15,Pisba,CO15550,Pisba,,,2009/01/01,2014/10/29,,0.901193323701,0.0239366098727,29319.9131167805,38.6055613670032,9.9656468196481,51.5442461416824,48.5955804069526,50.4966251262231,43.2407227170188,36.9259134591557,36.5886983866221,47.9947078104597,39.0427079914953,34.7127932189032,51.0164958643727,36.636651133711,39.1613403701922,43.8002726442646,9.40121248926152,53.1671799870674,35.5977238775231
"515",Colombia,CO,Santander,CO68,El Florian,CO68271,El Florian,,,2009/01/01,2014/10/29,,0.85698093032,0.0142342347065,17433.7103160014,262.21827791119,54.5060335291782,303.57975920476,264.571087156888,289.103887616191,288.260739628226,201.895690714475,246.702614684124,297.946733763907,213.539883406833,225.377037560567,278.774811042473,241.633010391612,248.769047624897,282.108568532392,51.4019574989798,303.036185248289,223.637985422742
"516",Colombia,CO,BoyacÃ¡,CO15,Arcabuco,CO15051,Arcabuco,,,2009/01/01,2014/10/29,,0.73055781264,0.0111254341242,13627.3316464258,200.288008638192,51.6047609868692,267.070196785498,251.631783697288,261.580571300816,224.295219372027,191.211675109109,189.81094774371,248.791795529658,202.173491682159,180.015071138972,264.175055325497,190.01977633452,203.043875363423,227.124496494886,48.6818447975093,275.404421097599,184.548757474637
"517",Colombia,CO,Antioquia,CO05,Hispania,CO05353,Hispania,,,2009/01/01,2014/10/29,,0.336591756302,0.00455799889452,5582.55807386404,216.342911368236,45.58203827939,243.999421907589,219.780855992809,236.141113525257,236.062152265571,170.347866571043,210.693453925662,244.238278727047,178.578086044639,186.008156456985,229.08470394183,194.191189038567,197.290095200296,223.269431377761,43.3699857880129,245.632983013056,172.283963901922
"518",Colombia,CO,Antioquia,CO05,La Pintada,CO05390,La Pintada,,,2009/01/01,2014/10/29,,0.636586194306,0.00868021451228,10632.0724048699,493.739834514447,104.012188697117,557.027361133602,501.621758338995,539.089791731443,538.791621564887,388.713175391778,480.961981138214,557.543177374173,407.4915972366,424.624268638436,522.906151987612,443.230324589647,450.329322902486,509.628611917607,98.9650485643651,560.763300170191,393.308554388583
"519",Colombia,CO,Cundinamarca,CO25,YacopÃ­,CO25885,Yacopi,,,2009/01/01,2014/10/29,,2.01693310657,0.0784108031416,96069.3090547019,657.818949280656,156.018537579948,793.987900543143,793.671730658854,818.395042868331,719.164776160032,583.454973904183,655.790539348731,768.209624437732,611.238406981691,622.586809042492,830.446550648077,628.295912192436,643.815181711107,744.769678333891,148.545653136011,858.891234555515,598.019004907226
"520",Colombia,CO,BoyacÃ¡,CO15,Paya,CO15533,Paya,,,2009/01/01,2014/10/29,,1.30053769949,0.0460989828183,56474.4958127609,118.171899400302,30.504888602256,157.776569317793,148.751452354831,154.570279799751,132.359671320883,113.030498139036,111.997716285521,146.911520275404,119.509900322824,106.25607950642,156.161872601951,112.144978633849,119.873024796543,134.072499868402,28.7771819638001,162.744830848766,108.965027246566
"521",Colombia,CO,BoyacÃ¡,CO15,Pauna,CO15531,Pauna,,,2009/01/01,2014/10/29,,0.901243597232,0.0211966636948,25966.147394818,393.27055445686,101.493425413733,524.985478071962,494.911021159496,514.299237380736,440.477899590041,376.065520598553,372.72148099076,488.862477581017,397.623781357426,353.595233969856,519.568283351604,373.199530246202,398.898884822149,446.158714188728,95.7450077465037,541.495742387604,362.59492853703
"522",Colombia,CO,BoyacÃ¡,CO15,Tibasosa,CO15806,Tibasosa,,,2009/01/01,2014/10/29,,0.508452853658,0.00769432898558,9424.66128525379,490.638539942913,126.653524372319,655.07643984165,617.601811090717,641.762211714871,549.546861256706,469.29187502712,465.006204669829,609.965314176632,496.194241838763,441.165303414222,648.369254476856,465.615636440692,497.701942144893,556.658187987981,119.480121715344,675.702325013001,452.411897827173
"523",Colombia,CO,BoyacÃ¡,CO15,Nobsa,CO15491,Nobsa,,,2009/01/01,2014/10/29,,0.3428832121,0.00447706232278,5483.58753265192,602.29122415185,155.4755691397,804.149610415101,758.147028720006,787.805515775457,674.605080788955,576.086782434955,570.82583889924,748.772724030539,609.111215488985,541.55955729913,795.916098099202,571.573957126588,610.962017465383,683.334703840315,146.669743547216,829.469247316942,555.36549561657
"524",Colombia,CO,BoyacÃ¡,CO15,Gachantiva,CO15293,Gachantiva,,,2009/01/01,2014/10/29,,0.488578476276,0.00730724395205,8950.58589257389,119.641436525621,30.8842627591803,159.739359663334,150.601230592933,156.492706145626,134.006137946155,114.436085806228,113.391031792387,148.739082716871,120.996185660129,107.57746553258,158.10382318683,113.539640800795,121.363835985074,135.740223845001,29.135039824585,164.76894943323,110.31992990314
"525",Colombia,CO,BoyacÃ¡,CO15,Combita,CO15204,Combita,,,2009/01/01,2014/10/29,,0.704561474208,0.011979756086,14675.3042030669,486.530299873324,125.593022483808,649.591319270898,612.430475640344,636.388574656798,544.945366837783,465.362375701545,461.112590344623,604.857920587296,492.03948255768,437.471315039322,642.940295604058,461.716919103405,493.534558414714,551.997148270486,118.479684520164,670.044498853153,448.62373893871
"526",Colombia,CO,Antioquia,CO05,TÃ¡mesis,CO05789,Tamesis,,,2009/01/01,2014/10/29,,0.786433753802,0.020661340256,25310.8991203047,702.206439751666,147.950271114882,791.974443296436,713.365419902606,766.467915916583,766.211328686215,552.915450887522,683.869702294469,792.749653172679,579.62910907832,603.746092035901,743.564002859639,630.306429371005,640.364934266545,724.688760185847,140.770387904195,797.276680346811,559.200082597323
"527",Colombia,CO,Antioquia,CO05,Betania,CO05091,Betania,,,2009/01/01,2014/10/29,,0.632839334057,0.0154773696899,18958.6260298277,459.489767399151,98.0280963419355,521.448029668536,470.151683199452,504.738992667291,502.408469847403,366.467470767675,446.082786779385,521.26163126668,384.047542916145,393.792662807857,490.216447165469,411.93353504315,419.098677488742,475.38868791284,93.3013683075551,525.05280705262,365.448879177915
"528",Colombia,CO,BoyacÃ¡,CO15,Topaga,CO15820,Topaga,,,2009/01/01,2014/10/29,,0.270094678836,0.00275426334247,3373.54979513679,140.580920950044,36.2895852217916,187.696729273535,176.959256834351,183.881850659847,157.459713469259,134.464536840096,133.236579009797,174.771198617294,142.172776745632,126.405529939104,185.77494357666,133.41119719483,142.604772591963,159.497296812478,34.2342155795777,193.606591084041,129.627976787742
"529",Colombia,CO,BoyacÃ¡,CO15,Santa SofÃ­a,CO15696,Santa Sofia,,,2009/01/01,2014/10/29,,0.417249194604,0.00639492183334,7833.24673079485,120.433174111182,31.0886420615134,160.796448892448,151.597847384401,157.528310297523,134.892935250886,115.193376603071,114.141406869749,149.723376574926,121.796888431301,108.289368764963,159.150089143775,114.290999308927,122.166971697705,136.638496595435,29.3278434905806,165.85932233464,111.049981639953
"530",Colombia,CO,Cundinamarca,CO25,Puerto Salgar,CO25572,Puerto Salgar,,,2009/01/01,2014/10/29,,1.39578743326,0.0417250567786,51119.3357701739,636.255100145121,150.589181471994,768.156179764774,765.962933134637,790.909962432226,695.840144613641,563.142370274407,634.547338491073,743.416441752575,589.96765851113,601.784316087374,801.657546959934,607.325630905689,622.429813152528,719.731889721355,143.374133350299,829.963085899595,577.869616088807
"531",Colombia,CO,BoyacÃ¡,CO15,Mongua,CO15464,Mongua,,,2009/01/01,2014/10/29,,1.00151768926,0.0302851128182,37098.1558133161,206.075621530297,53.1963994221005,275.142031118972,259.402119329898,269.549853449804,230.818008950911,197.109698730637,195.309652174008,256.194674900849,208.4091004972,185.296112448908,272.324911856675,195.565622859227,209.042357348953,233.804874010035,50.183461641107,283.805215545581,190.019852488418
"532",Colombia,CO,BoyacÃ¡,CO15,Saboya,CO15632,Saboya,,,2009/01/01,2014/10/29,,0.787453300996,0.0203976728762,24986.8023988571,512.465098589193,132.224313976942,683.994025185239,644.760841878131,670.052034921478,573.967800626066,489.933113915846,485.683728666976,636.965112945996,518.0190883982,460.740878934041,676.886214559432,486.29427464609,519.759728616104,581.347525158897,124.735311299853,705.481739208102,472.450447713956
"533",Colombia,CO,Caldas,CO17,La Dorada,CO17380,La Dorada,,,2009/01/01,2014/10/29,,1.80684295238,0.043306161782,53062.7700682729,2881.9980801614,586.352523002017,3482.69445325201,2979.14780375478,3374.53432181361,3210.6103007819,2193.82514936756,2964.33861661307,3445.40142434929,2297.17038593628,2635.35316618253,3172.88043950032,2649.48783465219,2727.18190169847,3085.9040084437,558.540430122172,3516.31700670603,2460.73931633378
"534",Colombia,CO,BoyacÃ¡,CO15,Sogamoso,CO15759,Sogamoso,,,2009/01/01,2014/10/29,,0.70970790934,0.0169772678613,20797.9807704381,4443.23726948537,1146.97809890186,5932.39179835841,5593.02044695802,5811.81774911564,4976.7127850703,4249.92123363842,4211.11007492128,5523.86410026578,4493.54987254855,3995.20615828549,5871.65133446502,4216.62910816865,4507.20365116256,5041.11317437841,1082.01555139688,6119.1804365362,4097.0556547544
"535",Colombia,CO,Antioquia,CO05,Andes,CO05034,Andes,,,2009/01/01,2014/10/29,,1.10885344862,0.0383051451221,46929.2454271012,1828.51694241632,385.425300497445,2062.68746527191,1858.2518776902,1996.45412139548,1995.35048018442,1440.35540285986,1779.85654135537,2064.44847236434,1509.99198605726,1571.40577691863,1937.0630562976,1640.81209119782,1667.7387361445,1887.07678710204,366.70957269409,2076.94810598716,1456.00959671289
"536",Colombia,CO,Antioquia,CO05,Argelia,CO05055,Argelia,,,2009/01/01,2014/10/29,,1.05367973477,0.0199341770132,24418.6957476744,434.348998897476,91.5084391725832,489.940614459105,441.265252918471,474.162315464811,473.957887941971,341.983395169955,423.051549982745,490.408762505511,358.505291319452,373.490912515437,459.964341977844,389.892907830188,396.124910608865,448.286806967575,87.0678059738711,493.223333867965,345.939263977809
"537",Colombia,CO,BoyacÃ¡,CO15,San Pablo Borbur,CO15681,San Pablo Borbur,,,2009/01/01,2014/10/29,,0.624705258194,0.0137751503724,16874.9342065215,414.304015103495,106.948515889933,553.158337537665,521.514086840674,541.915563398972,464.047261864878,396.278506919043,392.659609649563,515.065691164695,418.995349657955,372.527923643356,547.494669770822,393.174224821385,420.268478813348,470.052194173448,100.891165527282,570.575206631795,382.024750220357
"538",Colombia,CO,BoyacÃ¡,CO15,MonguÃ­,CO15466,Mongui,,,2009/01/01,2014/10/29,,0.360096345395,0.00567877598008,6956.43380275536,208.239055727841,53.7548687244998,278.030542265624,262.12538856687,272.379656335339,233.241195038892,199.179006419843,197.360062403372,258.88427166827,210.597032064106,187.241397986421,275.183847912122,197.618720542639,211.236937191803,236.259417159948,50.7103003462544,286.784674751572,192.014729353134
"539",Colombia,CO,Caldas,CO17,Norcasia,CO17495,Norcasia,,,2009/01/01,2014/10/29,,0.960877768762,0.0184288167635,22577.3827337798,275.838986319257,56.0763627898414,333.332691618474,284.917587523581,322.885334807681,307.31976744649,209.809689462651,283.763623266015,329.795353551395,219.692002570722,252.198674910469,303.474576785928,253.542017863365,260.986313664587,295.29046862456,53.4168342471239,336.439352436224,235.456398118753
"540",Colombia,CO,Caldas,CO17,SamanÃ¡,CO17662,Samana,,,2009/01/01,2014/10/29,,1.66535403216,0.061779888922,75699.3994498499,1020.54898819467,207.470794994151,1233.26976718614,1054.13917458779,1194.61653289502,1137.02316464577,776.251961711096,1049.87235954427,1220.18135964498,812.814386334736,933.088351739338,1122.7979994521,938.056166413706,965.599448177265,1092.51824473031,197.631112589326,1244.76404743269,871.145471625961
"541",Colombia,CO,BoyacÃ¡,CO15,Tununga,CO15832,Tununga,,,2009/01/01,2014/10/29,,0.315923249176,0.00387097832804,4741.73160212199,67.142451452557,17.321040256531,89.6060403389856,84.4617297397926,87.7778160595335,75.1992919924669,64.1799458912574,63.6332082129084,83.4483059528284,67.8591495058499,60.3634067550302,88.6702745049261,63.7120542852208,68.0945225311443,76.1640575374477,16.3399968335871,92.4188715564087,61.8959306566976
"542",Colombia,CO,Caldas,CO17,Aguadas,CO17013,Aguadas,,,2009/01/01,2014/10/29,,1.36267814298,0.0388020578258,47540.0576048109,966.902784870239,196.593346196343,1168.13162999041,998.661787058925,1131.5162103693,1077.16597671481,735.550479406957,994.47376557067,1155.78480799496,770.199487906881,883.829897881951,1063.61812672531,888.663348078728,914.710071994457,1034.94079132029,187.268653424922,1179.00742261065,825.132562475512
"543",Colombia,CO,BoyacÃ¡,CO15,Tuta,CO15837,Tuta,,,2009/01/01,2014/10/29,,0.683395159059,0.0134177440585,16437.2707946069,351.849103452405,90.8263932976406,469.771612317301,442.897624207661,460.223647959996,394.09372606664,336.540879052947,333.467518070131,437.421302240342,355.833235526225,316.370614603511,464.961723107146,333.904556911439,356.914445160655,399.193435631692,85.6821678321576,484.562948083971,324.435827335576
"544",Colombia,CO,ChocÃ³,CO27,LlorÃ³,CO27413,Lloro,,,2009/01/01,2014/10/29,,1.27331380695,0.0643393368484,78831.9052109021,409.620702628046,153.814298498968,640.593398381257,602.582416038262,624.670804969268,504.505597209791,581.473790072137,320.786735831411,602.551598313265,602.602754221065,281.7539947771,637.087397261988,339.47393895511,377.713880588184,488.642116532661,148.041254216863,651.192210812122,300.436908932286
"545",Colombia,CO,BoyacÃ¡,CO15,Villa de Leyva,CO15407,Villa de Leyva,,,2009/01/01,2014/10/29,,0.614550237745,0.0100670038353,12332.6359223845,472.745910936967,122.034717758128,631.187081524869,595.079079980263,618.358397139702,529.505960849114,452.177717285464,448.048336818814,587.721071065636,478.099007644458,425.076866282616,624.724494494265,448.635543981567,479.551724821096,536.357951521641,115.122915155196,651.060781471431,435.913319674786
"546",Colombia,CO,BoyacÃ¡,CO15,Firavitoba,CO15272,Firavitoba,,,2009/01/01,2014/10/29,,0.521947440907,0.0088488272627,10840.1496051942,244.191925517516,63.0357492520707,326.033044831827,307.381836396409,319.406523020007,273.51073181117,233.567641452421,231.434653423261,303.581134333042,246.957010852871,219.568982364377,322.694863717305,231.737969157286,247.70739685162,277.050055613276,59.4655303336331,336.298595374916,225.166437826585
"547",Colombia,CO,BoyacÃ¡,CO15,ChiquizÃ¡,CO15232,Chiquiza,,,2009/01/01,2014/10/29,,0.500065347202,0.00944935863884,11576.4495748445,227.326996174175,58.6822332130978,303.515820814297,286.152743967716,297.346954620909,254.620921354508,217.436470164685,215.450795325451,282.61453461647,229.901113138767,204.404617761262,300.408188702539,215.733162657591,230.599674161058,257.915804470889,55.3585887607769,313.07238898892,209.615489402087
"548",Colombia,CO,Antioquia,CO05,ValparaÃ­so,CO05856,Valparaiso,,,2009/01/01,2014/10/29,,0.495803039061,0.00856935110581,10498.4315096255,215.855748288333,45.4762011641869,243.484781199601,219.293300948106,235.643498590682,235.540507174097,169.952715065097,210.242692409083,243.717086582445,178.163444658741,185.612839168403,228.58667737525,193.763215917163,196.860611971468,222.783295177855,43.2693815740058,245.116266691126,171.920734472107
"549",Colombia,CO,BoyacÃ¡,CO15,ChiquinquirÃ¡,CO15176,Chiquinquira,,,2009/01/01,2014/10/29,,0.819745802319,0.0136137269196,16678.7560181523,2123.31154652173,548.098738866509,2834.85981199658,2672.73091358179,2777.28125567967,2378.22909379005,2030.88654952752,2012.41497480823,2639.66815107362,2147.30256884079,1909.23871875089,2805.87730046082,2015.02507777279,2153.85683506913,2409.01992286649,517.056836403674,2924.15733552165,1957.87179957773
"550",Colombia,CO,ChocÃ³,CO27,Atrato,CO27050,Atrato,,,2009/01/01,2014/10/29,,1.22192138722,0.0341136918794,41798.7566930256,290.81511565554,109.202300391276,454.79694272019,427.810591312591,443.492507194635,358.179781146813,412.824269927107,227.746378832031,427.788711964153,427.825030726381,200.034617543453,452.307815369684,241.013582039159,268.162485821405,346.917313222773,105.103658559616,462.32169625489,213.298775836593
"551",Colombia,CO,BoyacÃ¡,CO15,BriceÃ±o,CO15106,Briceno,,,2009/01/01,2014/10/29,,0.362755024234,0.00391191375688,4792.31527220087,94.498647203669,24.3938984306296,126.169944401365,118.952203967609,123.605578919407,105.844589624554,90.3872070577927,89.5617724261247,117.48138854187,95.5686942194588,84.9699339147191,124.878117806744,89.6791510195471,95.8590822708793,107.214255223516,23.0122767495923,130.142559985165,87.1360661303625
"552",Colombia,CO,BoyacÃ¡,CO15,Sutamarchan,CO15776,Sutamarchan,,,2009/01/01,2014/10/29,,0.464958580521,0.00892466042519,10933.6518754471,241.082170614274,62.2329965491081,321.881053073332,303.467365588527,315.338919147849,270.027605609968,230.593185429694,228.487360827159,299.715065205935,243.812043066602,216.772797449492,318.585383273195,228.786813896615,244.55287279468,273.521856388077,58.7082439279184,332.015872991178,222.298970374512
"553",Colombia,CO,ChocÃ³,CO27,RÃ­o Quito,CO27600,Rio Quito,,,2009/01/01,2014/10/29,,1.40750925006,0.0565711217801,69313.9043243162,320.925175117562,120.508754475566,501.885151739698,472.104720543372,489.410291202366,395.264560773969,455.566763665294,251.326504433062,472.080575752305,472.120654915692,220.745556833921,499.138308185153,265.967351202969,295.92716498801,382.836013324559,115.985752475332,510.188994013937,235.383043285809
"554",Colombia,CO,Antioquia,CO05,NariÃ±o,CO05483,Narino,,,2009/01/01,2014/10/29,,0.984366481087,0.0261553525323,32046.2437904591,678.71367102745,142.964974083065,765.865365888458,689.58104012534,741.204727371223,740.687558264006,534.288768373197,661.253699694294,766.547772826161,560.09806436603,583.809092200827,718.885828157887,609.322623191169,619.105412948411,700.628674107604,136.028098108654,771.008033931721,540.766559727024
"555",Colombia,CO,BoyacÃ¡,CO15,Labranzagrande,CO15377,Labranzagrande,,,2009/01/01,2014/10/29,,1.18294326482,0.0515197570927,63127.8537339311,203.004400003934,52.4035937407461,271.041487180977,255.536153254099,265.532651900663,227.378042545635,194.1720997222,192.398879936663,252.376510527334,205.303102210164,182.53457567154,268.266352550709,192.651035794173,205.926921601756,230.320393174188,49.4355588673789,279.57556102809,187.1879160424
"556",Colombia,CO,ChocÃ³,CO27,BagadÃ³,CO27073,Bagado,,,2009/01/01,2014/10/29,,1.33059262805,0.0778765744733,95430.8014339255,417.062984381337,141.021146217361,610.8357803002,571.706585170934,595.950285574188,500.522624738747,531.894269847078,340.503838269156,580.05402937578,552.482655492146,299.960082267527,603.712396764429,349.780663883314,385.032406611717,481.447915966855,135.418476434774,622.41691529518,311.499385770177
"557",Colombia,CO,BoyacÃ¡,CO15,Motavita,CO15476,Motavita,,,2009/01/01,2014/10/29,,0.355829751568,0.00466350337732,5713.63049740065,384.815875378437,99.3364418713609,513.787224072032,484.395256414078,503.344655237161,431.018639237154,368.073335364927,364.712012991309,478.405826038681,389.173304002732,346.013202070724,508.526667740662,365.189999936149,390.355817800388,436.596170663834,93.7102241676766,529.96444439888,354.834090350196
"558",Colombia,CO,BoyacÃ¡,CO15,Oicata,CO15500,Oicata,,,2009/01/01,2014/10/29,,0.338366165352,0.00486738818362,5963.36230346361,102.880727346055,26.5576501542819,137.361285399413,129.503327544313,134.569459316554,115.233060846804,98.4046003028052,97.5059492471628,127.902050217381,104.045688053709,92.5068122274242,135.954873222392,97.633739315439,104.36183385714,116.724216643488,25.053477906622,141.686274042353,94.8650815098081
"559",Colombia,CO,BoyacÃ¡,CO15,Quipama,CO15580,Quipama,,,2009/01/01,2014/10/29,,0.913115585499,0.0148378378467,18180.1203751696,356.768008636311,92.0801123444107,476.240996039007,449.049404044636,466.608723935205,399.582696425728,341.192542365054,338.167076294078,443.478807142936,360.744967466453,320.829713345272,471.416753853671,338.577279476682,361.876848462038,404.772401412483,86.8664656053879,491.282462619245,328.96154362848
"560",Colombia,CO,Antioquia,CO05,JardÃ­n,CO05364,Jardin,,,2009/01/01,2014/10/29,,0.706720793483,0.0164011262711,20095.3061147825,629.856107743457,132.706385005557,710.375779717229,639.865422735456,687.497303924058,687.266599328723,495.946427612798,613.409123538295,711.070947918575,519.907689933432,541.540918082232,666.952857264085,565.364301147638,574.386763571762,650.022332210094,126.266268895881,715.131881643087,501.584750438808
"561",Colombia,CO,BoyacÃ¡,CO15,Toca,CO15814,Toca,,,2009/01/01,2014/10/29,,0.539131941242,0.0137490950933,16845.7938262332,402.722749031382,103.958925627696,537.695600756444,506.935919269454,526.767102477141,451.075495366473,385.201117643388,381.683381429641,500.667779331561,407.282944249222,362.114447415574,532.190252808388,382.183611318702,408.520485174609,456.912569079082,98.0708998117479,554.625606801361,371.345803865232
"562",Colombia,CO,BoyacÃ¡,CO15,Iza,CO15362,Iza,,,2009/01/01,2014/10/29,,0.267905152929,0.0028395263664,3478.85497239702,82.9197777295485,21.4049269286916,110.710407719016,104.377052999102,108.460252487101,92.8755078595132,79.31211022567,78.5878156973049,103.086456096731,83.8587125157937,74.5586127750576,109.576867921278,78.6908119479194,84.1135195605457,94.0773490816355,20.192594611086,114.196260717697,76.4593299357221
"563",Colombia,CO,BoyacÃ¡,CO15,MaripÃ­,CO15442,Maripi,,,2009/01/01,2014/10/29,,0.70114292237,0.0128208024974,15708.7130037012,311.636932242662,80.4460158791626,416.082299587782,392.279688817915,407.625554090831,349.053496445529,298.078255625442,295.356143459678,387.429245498497,315.165725225583,280.213212999515,411.822123659775,295.743234026711,316.123365271371,353.570369708817,75.8897142552305,429.183161300141,287.356667678338
