fid,admin0Name,admin0Pcod,admin1Name,admin1Pcod,admin2Name,admin2Pcod,admin2RefN,admin2AltN,admin2Al_1,date,validOn,validTo,Shape_Leng,Shape_Area,F_20_to_24sum,F_5_to_9sum,M_15_to_19sum,M_10_to_14sum,F_10_to_14sum,M_35_to_39sum,M_20_to_24sum,F_1_to_4sum,F_30_to_34sum,M_30_to_34sum,F_15_to_19sum,M_25_to_29sum,M_0_to_1sum,F_25_to_29sum,M_1_to_4sum,M_5_to_9sum,F_35_to_39sum,F_0_to_1sum,Area
"27",Colombia,CO,AtlÃ¡ntico,CO08,Piojo,CO08549,Piojo,,,2009/01/01,2014/10/29,,0.761446912449,0.0207970845774,180.683796546189,141.692057225853,160.372444002889,149.275624142261,143.350740849273,141.616665216861,168.222056120401,115.542732279981,167.865793403704,151.968212574022,163.188403921667,164.641230972251,30.3298019766808,177.701820051065,122.480612043291,148.810059667332,160.167488648556,28.5385499910626,25162.5353594254
"28",Colombia,CO,BolÃ­var,CO13,Santa Catalina,CO13673,Santa Catalina,,,2009/01/01,2014/10/29,,0.998309709793,0.0133840143348,668.809722342994,619.934721787926,702.185575495008,697.268463055138,656.535753191914,565.679678806104,659.34234043397,514.935893412679,643.637309043668,617.718443088233,670.767053072341,636.296686550602,136.16863963753,661.241665590089,549.888786567375,652.036655370612,590.756669792812,127.186899062479,16198.1839528586
"29",Colombia,CO,AtlÃ¡ntico,CO08,Usiacuri,CO08849,Usiacuri,,,2009/01/01,2014/10/29,,0.524430599432,0.00822335105572,478.61592132668,375.3301389236,424.812885277206,395.418358818628,379.723850017413,375.130431684665,445.605837056413,306.062814079458,444.662126983749,402.550794974901,432.272121991962,436.12053699675,80.34105097258,470.71692048735,324.440664274152,394.185118417023,424.269976153271,75.5961776693002,9949.48604626539
"30",Colombia,CO,AtlÃ¡ntico,CO08,Santo Tomas,CO08685,Santo Tomas,,,2009/01/01,2014/10/29,,0.459318430021,0.00558652682811,1640.22194100916,1286.26044744439,1455.83835403807,1355.10299452301,1301.3177434979,1285.57604855672,1527.09602309763,1048.88057609741,1523.86192040704,1379.54593065288,1481.40123948641,1494.58979947306,275.329651264707,1613.15197724104,1111.86166565493,1350.87666501198,1453.97780001536,259.068918842124,6759.10401256339
"31",Colombia,CO,Magdalena,CO47,El Reten,CO47268,El Reten,,,2009/01/01,2014/10/29,,0.901858371634,0.0225048640884,1181.47339031671,1265.62576810224,1307.81059035624,1336.40392449452,1263.96320888784,1026.24277840613,1178.20649846049,1091.70493122831,1167.6336866779,1143.22214317915,1252.88976440055,1179.93687972927,286.029677734681,1201.45051099302,1155.07160596678,1341.07599417376,1050.06085230748,269.646321261389,27235.7339895998
"32",Colombia,CO,Magdalena,CO47,Remolino,CO47605,Remolino,,,2009/01/01,2014/10/29,,1.10818329108,0.0478071367981,250.216263365117,268.038326461683,276.972365049645,283.027953915414,267.686224529636,217.341021337837,249.524390414706,231.204808099777,247.285246091895,242.115290180198,265.341054539895,249.890856076963,60.5762920419802,254.447082594386,244.6248080082,284.017420219025,222.385290146805,57.1065717955789,57858.8993613881
"33",Colombia,CO,AtlÃ¡ntico,CO08,Palmar de Varela,CO08520,Palmar de Varela,,,2009/01/01,2014/10/29,,0.465091955479,0.00752800497505,823.176485935226,645.821589122526,730.859710664488,680.389485100284,653.367777647451,645.275658243336,766.468388224021,526.685512684286,764.838307131082,692.47799918754,743.626780605875,750.175832369365,138.253735183505,809.624367844313,558.309022990055,678.274960709736,729.708655854221,130.089020251762,9109.58078826638
"34",Colombia,CO,AtlÃ¡ntico,CO08,Sabanalarga,CO08638,Sabanalarga,,,2009/01/01,2014/10/29,,0.945442784561,0.0327866447479,5344.06239469023,4190.80852504214,4743.31602442171,4415.10675018956,4239.86720530689,4188.5786624155,4975.48303557024,3417.39316105912,4964.94589276472,4494.74510676111,4826.60332240514,4869.57340964675,897.060817386955,5255.86484539951,3622.59397544619,4401.33680302231,4737.25408247928,844.081177684362,39683.76762012
"35",Colombia,CO,AtlÃ¡ntico,CO08,Ponedera,CO08560,Ponedera,,,2009/01/01,2014/10/29,,0.760605620749,0.0172213271313,1400.53963309433,1098.46867379872,1243.22715995787,1157.26182687841,1111.3195215296,1097.7667418248,1303.98306583706,895.775198753458,1301.21749872901,1178.02924929885,1265.01851066761,1276.23928102665,235.139442127664,1377.44477494992,949.561847396195,1153.65687909583,1241.51231983863,221.252559524612,20845.8690394606
"36",Colombia,CO,AtlÃ¡ntico,CO08,Luruaco,CO08421,Luruaco,,,2009/01/01,2014/10/29,,0.916416090761,0.0201507795693,1462.25989175891,1146.71694807848,1297.89780875389,1208.09747583698,1160.14506594092,1146.09879569453,1361.41343758372,935.091280552675,1358.52809618087,1229.87509907852,1320.68094232492,1332.43264466384,245.460272108554,1438.12750269729,991.240376635222,1204.32324167225,1296.2226960077,230.963460256113,24388.883642589
"37",Colombia,CO,La Guajira,CO44,El Molino,CO44110,El Molino,,,2009/01/01,2014/10/29,,0.657378394341,0.0139274266814,422.552970269928,472.635364593472,418.889897881774,450.712497730274,436.846232135314,299.38010081707,402.142116543837,495.845079455758,370.652922817273,343.281098629115,422.371437683236,382.257387212943,126.294255416433,413.387052257312,510.013161950745,497.436030591605,327.917077748571,122.471555324388,16856.6757510528
"38",Colombia,CO,Magdalena,CO47,Pivijay,CO47551,Pivijay,,,2009/01/01,2014/10/29,,2.25396272667,0.154740339006,2532.08999394532,2712.4422517519,2802.85120067722,2864.13137361757,2708.87911792891,2199.40549882362,2525.08851434698,2339.70155815105,2502.4292546988,2450.11133809807,2685.14692172792,2528.79700122599,613.008207265812,2574.90421902842,2475.50666917744,2874.14438323444,2250.45151253988,577.896004855604,187417.862959189
"39",Colombia,CO,La Guajira,CO44,Villanueva,CO44874,Villanueva,,,2009/01/01,2014/10/29,,0.875875231066,0.0188959155945,1245.60236990335,1393.17995107989,1234.85100218188,1328.66338259471,1287.77208397468,882.587326108594,1185.40069900127,1461.43135081418,1092.68682088237,1011.98906266596,1245.10811238992,1126.83724061819,372.23959814664,1218.59916119208,1503.21243115049,1466.29178043944,966.705629161792,360.967120795918,22873.1493274514
"40",Colombia,CO,Cesar,CO20,Tamalameque,CO20787,Tamalameque,,,2009/01/01,2014/10/29,,1.48155457596,0.0487813047081,811.875702741789,848.148683056235,855.351842090255,922.549355186056,878.264155241428,655.518666344462,735.401669648476,712.873595098034,793.860147414263,729.374791375827,855.737852969207,754.276127230842,187.6584912361,811.697001067922,757.819913719315,900.538965274114,707.009977283888,176.076656309131,59345.6745816102
"41",Colombia,CO,BolÃ­var,CO13,Clemencia,CO13222,Clemencia,,,2009/01/01,2014/10/29,,0.670599630656,0.00724097152712,674.144066476263,624.93764873594,707.852544448338,702.918337710202,661.849245161749,570.21684990637,664.62360500358,519.096342734061,648.784509597346,622.679064908996,676.157830353826,641.388150266372,137.269328217721,666.517770483159,554.333689237013,657.299145041034,595.467180715874,128.214511943515,8766.06209259509
"42",Colombia,CO,Magdalena,CO47,Salamina,CO47675,Salamina,,,2009/01/01,2014/10/29,,0.576205666258,0.0151096065432,353.182577508735,378.338585019577,390.949063207489,399.496583243832,377.841590318596,306.778868467314,352.205992681906,326.347732042428,349.045419922564,341.74797867192,374.53136071749,352.723262177082,85.5039984384784,359.154418326216,345.290186483413,400.893223927123,313.898900934029,80.6064560109517,18294.2008212948
"43",Colombia,CO,AtlÃ¡ntico,CO08,Repelon,CO08606,Repelon,,,2009/01/01,2014/10/29,,0.850132331892,0.0278486450729,1324.08573575504,1038.34909032658,1175.24289205112,1093.92414372321,1050.50499277422,1037.79527642345,1232.76459825039,846.721588023473,1230.15348237194,1113.65374966245,1195.87776108179,1206.52337848023,222.263230539043,1302.23332285509,897.563938185573,1090.51132668089,1173.7382199578,209.136532292818,33719.2551655124
"44",Colombia,CO,La Guajira,CO44,Urumita,CO44855,Urumita,,,2009/01/01,2014/10/29,,1.06936574943,0.0230005112562,1008.39764447417,1127.67470534309,999.859407478012,1075.82687161048,1042.66475603031,714.776352919289,959.537765018409,1182.33815574134,884.870600944851,819.501175780548,1008.14269718202,912.314281310886,301.17205828341,986.593957582954,1216.22090587625,1186.87915593642,782.864871466416,292.032328445348,27849.9537820447
"45",Colombia,CO,AtlÃ¡ntico,CO08,Candelaria,CO08141,Candelaria,,,2009/01/01,2014/10/29,,0.619149353842,0.0116503272377,686.714950188063,538.521195054054,609.518712037709,567.343640165869,544.825262092054,538.234656255692,639.352300517261,439.136896460783,637.998271741904,577.577212312724,620.221175498329,625.74285526434,115.272807221976,675.381517084315,465.505313786678,565.574194426648,608.73974913964,108.464894528268,14107.0248783377
"46",Colombia,CO,BolÃ­var,CO13,Santa Rosa,CO13683,Santa Rosa,,,2009/01/01,2014/10/29,,0.585155002042,0.0126173000302,1312.44806493446,1216.65123082791,1378.07295021322,1368.46685715578,1288.512061866,1110.11879849806,1293.91328616813,1010.59554603416,1263.07716307975,1212.2541373549,1316.3685340574,1248.67766296305,267.240895964904,1297.60091709904,1079.19688790571,1279.653762592,1159.27705631312,249.612651523901,15278.947833268
"47",Colombia,CO,AtlÃ¡ntico,CO08,ManatÃ­,CO08436,Manati,,,2009/01/01,2014/10/29,,0.699547731529,0.0171272284161,842.913736476563,661.028723258525,748.177468955982,696.415627019014,668.771997141652,660.667626941111,784.784446520265,539.037248419132,783.119933169335,708.961345821153,761.307019589934,768.077723645605,141.49668035924,829.003026039805,571.404983584769,694.23614386376,747.202087784186,133.139844820253,20741.4100283267
"48",Colombia,CO,La Guajira,CO44,La Jagua del Pilar,CO44420,La Jagua del Pilar,,,2009/01/01,2014/10/29,,0.969825041546,0.0150159773482,213.091536102584,237.236376476241,212.180295919767,228.341974575655,221.022227295442,152.464092773036,202.105689359014,245.604940871242,188.433693507803,174.40853161586,213.820096835843,193.137123641558,62.6696978577529,208.792306385003,253.078579762951,249.831240419066,166.794032963924,60.6633412084193,18184.2401002912
"49",Colombia,CO,BolÃ­var,CO13,Villanueva,CO13873,Villanueva,,,2009/01/01,2014/10/29,,0.652614293351,0.0121446392589,1037.0316406209,961.325614741072,1088.8714236198,1081.27657956537,1018.10263231304,877.155789897777,1022.38172686752,798.511629126966,998.018368082121,957.85635076277,1040.12094434723,986.640013091266,211.15752760286,1025.29971686099,852.71584571898,1011.10637354851,916.003742097877,197.228857494891,14707.527960595
"50",Colombia,CO,AtlÃ¡ntico,CO08,Campo de la Cruz,CO08137,Campo de la Cruz,,,2009/01/01,2014/10/29,,0.608162027012,0.00806449356272,744.596645888872,583.918526565656,660.898721388076,615.170762447175,590.753708075266,583.603214032482,693.243416613899,476.157287449576,691.775099854451,626.262821505312,672.501851856243,678.487347207498,124.990596398478,732.308706184849,504.74858851498,613.252323077526,660.049139110371,117.608769165934,9767.77830954242
"51",Colombia,CO,Magdalena,CO47,El PiÃ±Ã³n,CO47258,El Pinon,,,2009/01/01,2014/10/29,,1.19659861291,0.0475168325338,782.238001743797,837.954184560571,865.884201075882,884.815471922513,836.853426742833,679.461853814311,780.075035693124,722.803484602831,773.074916143902,756.912353727501,829.521844228264,781.220697987359,189.37648975919,795.46459059976,764.757727570832,887.908788918983,695.231487588258,178.529284968856,57562.5479876449
"52",Colombia,CO,Cesar,CO20,La Paz,CO20621,La Paz,,,2009/01/01,2014/10/29,,3.31703143826,0.0883680411164,1034.68174225953,1080.9439864828,1090.02828506764,1175.762074981,1119.33624757035,835.323046902893,937.103176990291,908.55538695259,1011.70288179826,929.447345593129,1090.5880497474,961.192685600021,239.169433468865,1034.43843376439,965.836175573757,1147.71868793154,900.999801045284,224.409202107607,107109.80950798
"53",Colombia,CO,BolÃ­var,CO13,San Estanislao,CO13647,San Estanislao,,,2009/01/01,2014/10/29,,0.700429160974,0.0177280269627,742.783561327495,688.545046444517,779.899083706085,774.454142908566,729.207848364022,628.26518560946,732.285288638435,571.929163814522,714.836822062731,686.065791654866,744.986959168687,706.686324981507,151.240196340601,734.379974967334,610.752140092198,724.200172564946,656.096497120336,141.263986165868,21474.7176389282
"54",Colombia,CO,BolÃ­var,CO13,Turbaco,CO13836,Turbaco,,,2009/01/01,2014/10/29,,0.647348243986,0.0159200008488,3996.20617100876,3704.51927779801,4196.02403673716,4166.77493540943,3923.32465724181,3380.14410761651,3939.77056834288,3077.11083340552,3845.87922800425,3691.13079278171,4008.14340418577,3802.03492712323,813.708173593972,3950.99884582404,3285.99156017508,3896.35247320868,3529.82358022965,760.032831357094,19285.3442441578
"55",Colombia,CO,BolÃ­var,CO13,Cartagena,CO13001,Cartagena,,,2009/01/01,2014/10/29,,3.65301567198,0.0519988516761,51160.6322655696,47426.3689791569,53718.7606041497,53344.3048127228,50227.5811859677,43273.6205792306,50438.1266911393,39394.0975473984,49236.1015633298,47254.9655841235,51313.4563025441,48674.7936269529,10417.3365499512,50581.8744968148,42068.2513641575,49882.2751630247,45189.8621795205,9730.16869107203,62974.2125942858
"56",Colombia,CO,BolÃ­var,CO13,San Cristobal,CO13620,San Cristobal,,,2009/01/01,2014/10/29,,0.294100316694,0.00349621719576,342.52775650844,317.439584203996,359.556137825362,357.016243867576,336.166418842971,289.685390209779,337.657163157128,263.669833820313,329.622506309301,316.328594741412,343.490305580199,325.860293232836,69.7238388007972,338.649737180211,281.565250706859,333.876998332329,302.554514487274,65.1252883521374,4235.06633789505
"57",Colombia,CO,BolÃ­var,CO13,Soplaviento,CO13760,Soplaviento,,,2009/01/01,2014/10/29,,0.523353086904,0.0076260945639,439.327024301514,407.250586072914,461.283355524763,458.064211578108,431.302134140395,371.595463713631,433.1190541666,338.276614647359,422.798451889306,405.782733037136,440.632688795216,417.977923572995,89.4534537133295,434.35676458478,361.239204074256,428.339388547465,388.054987507872,83.5528347500367,9238.77408884239
"58",Colombia,CO,AtlÃ¡ntico,CO08,Santa Lucia,CO08675,Santa Lucia,,,2009/01/01,2014/10/29,,0.401316307894,0.00476308191633,598.586010443978,469.772774972022,531.708615751471,495.083248452749,475.383402797859,469.318193873391,557.440712580457,383.111733002588,556.205862223636,503.663827531505,540.878817414399,545.540670482907,100.570071585127,588.720208386891,406.131366143003,493.37578794267,530.609675821383,94.6269236812368,5769.96811946279
"59",Colombia,CO,Magdalena,CO47,Algarrobo,CO47030,Algarrobo,,,2009/01/01,2014/10/29,,1.29812930924,0.0335844638806,646.026756011648,692.026039445074,715.077351481654,730.74535467173,691.138788899872,561.112317407969,644.188552654581,596.915538203903,638.453301594825,625.071789417649,685.07342433976,645.147088805679,156.3941207116,656.940483776852,631.56526174699,733.282422070159,574.160525712883,147.435515311954,40696.3876765589
"60",Colombia,CO,Magdalena,CO47,Cerro San Antonio,CO47161,Cerro San Antonio,,,2009/01/01,2014/10/29,,0.898451146534,0.015577183163,380.335962546058,407.426014363766,421.006011121441,430.210681186989,406.89080877509,330.364642607979,379.284295329358,351.438000159804,375.880731202662,368.022248378955,403.326082228217,379.841333871242,92.0777171476511,386.766929442529,371.836788056418,431.714698723983,338.032077259384,86.8036418517586,18873.6970358745
"61",Colombia,CO,BolÃ­var,CO13,Calamar,CO13140,Calamar,,,2009/01/01,2014/10/29,,1.18500292576,0.0224981612134,1242.13946475089,1151.36811192008,1304.12776832422,1294.99597036373,1219.34535972262,1050.60285432311,1224.55673768744,956.360096574761,1195.38856039662,1147.25144726923,1245.77553666243,1181.75532621564,252.898002269794,1228.08381876629,1021.2760887933,1210.98914687429,1097.17626903625,236.216734284884,27265.0270226198
"62",Colombia,CO,Cesar,CO20,San Diego,CO20750,San Diego,,,2009/01/01,2014/10/29,,2.02754295645,0.0534009589357,635.277647992363,663.674984858138,669.26534929988,721.905200378504,687.258629587945,512.883942415938,575.361691177008,557.81042767677,621.178441145457,570.673508208711,669.608313495759,590.158852846944,146.839762931748,635.13027284923,592.98194147402,704.674106595106,553.208013068419,137.77673305542,64726.0122957548
"63",Colombia,CO,AtlÃ¡ntico,CO08,Suan,CO08770,Suan,,,2009/01/01,2014/10/29,,0.298121976187,0.00365498972739,460.184566138312,360.876288416795,408.45346981287,380.190917361528,365.100798847154,360.684272289276,428.445689964108,294.276427614968,427.538323181681,387.048685491085,415.625453269109,419.325666712597,77.2471413535532,452.589754250832,311.946551928297,379.005168801174,407.931467549875,72.6849916226929,4428.17519613582
"64",Colombia,CO,BolÃ­var,CO13,Arjona,CO13052,Arjona,,,2009/01/01,2014/10/29,,1.31561830597,0.0486121867795,3836.07865038048,3556.08234356111,4027.89322856162,3999.81667507393,3766.12125143362,3244.70380905923,3781.90557079902,2953.81253618281,3691.7757254797,3543.22854402848,3847.54014247144,3649.68893918768,781.103229488479,3792.68324436946,3154.32326038135,3740.22922724253,3388.38538788026,729.578694975819,58922.5692181835
"65",Colombia,CO,BolÃ­var,CO13,TurbanÃ¡,CO13838,Turbana,,,2009/01/01,2014/10/29,,0.63388498575,0.0126536421193,830.724425324704,770.089057870209,872.262216810603,866.181964434218,815.573941546958,702.658509047702,818.992688994855,639.664475856815,799.474719856866,767.305882670451,833.205916578416,790.36044245353,169.152247187914,821.326804216951,683.086239674129,809.967010512482,733.773619410116,157.994309983798,15334.1419966384
"66",Colombia,CO,BolÃ­var,CO13,Arroyohondo,CO13062,Arroyohondo,,,2009/01/01,2014/10/29,,0.651105629291,0.0135563627034,476.476825318299,441.69832790643,500.301567683928,496.814130221494,467.786994998343,403.022332871798,469.747878754511,366.890980484895,458.552999030799,440.101988146082,477.900129184127,453.325342715718,97.0202913391404,471.086652211845,391.796308429912,464.571039592847,420.868959759362,90.6204572534189,16427.9883822326
"67",Colombia,CO,BolÃ­var,CO13,Mahates,CO13433,Mahates,,,2009/01/01,2014/10/29,,1.35025809723,0.0343919042435,1354.37842828361,1255.52105666185,1422.09991047485,1412.18691987498,1329.67771223281,1145.58510378003,1335.25149622746,1042.88226190489,1303.43021337921,1250.98348477576,1358.42414799286,1288.57067580475,275.77876338386,1339.05693924753,1113.67529330635,1320.5364062544,1196.31388038397,257.587328254827,41684.6681853904
"68",Colombia,CO,Magdalena,CO47,Concordia,CO47205,Concordia,,,2009/01/01,2014/10/29,,0.536287440817,0.00907302016795,420.509038959164,450.460483666044,465.474871156272,475.651787055656,449.868746473454,365.259486827068,419.346289248206,388.558721951675,415.583222484216,406.894686370622,445.927496482152,419.962164824829,101.803447923507,427.619278761093,411.112137109973,477.314666426741,373.736795687582,95.9722972587915,10995.0526865961
"69",Colombia,CO,Magdalena,CO47,Pedraza,CO47541,Pedraza,,,2009/01/01,2014/10/29,,0.875151499433,0.0246609560148,318.295401515439,340.966512730345,352.331335184164,360.034535991959,340.51861052867,276.475424631964,317.415282940026,294.11128706648,314.566909620538,307.99030614784,337.535364012234,317.88145703543,77.0579615039751,323.677346994635,311.182616118807,361.29321733769,282.89214404393,72.644195702509,29892.694316228
"70",Colombia,CO,Cesar,CO20,AgustÃ­n Codazzi,CO20013,Agustin Codazzi,,,2009/01/01,2014/10/29,,2.72105286718,0.1444899832,2386.82075010956,2493.51323822245,2514.51696379751,2712.29173222574,2582.12005824206,1926.97167902009,2161.70870725159,2095.76632839075,2333.84819745948,2144.0945940091,2515.80552778463,2217.30357005756,551.69608815269,2386.26704178791,2227.9102811616,2647.55226967746,2078.47445745073,517.645105758013,175248.871867008
"71",Colombia,CO,Magdalena,CO47,Sabanas de San Angel,CO47660,Sabanas de San Angel,,,2009/01/01,2014/10/29,,1.95277501361,0.078035793996,595.088723656489,637.47456812067,658.72204053076,673.124750653515,636.63763632928,516.900866509415,593.442123476649,549.873263936257,588.117764501367,575.82135068858,631.05989891151,594.313954960089,144.068312328134,605.150660979329,581.790037570987,675.477615612326,528.898168872809,135.816280217143,94612.0540967061
"72",Colombia,CO,Magdalena,CO47,Chivolo,CO47170,Chivolo,,,2009/01/01,2014/10/29,,1.18436862654,0.0443250075001,890.367347492836,953.785220416961,985.576024327194,1007.12417821446,952.532303297892,773.384376056725,887.905393071007,822.717152823927,879.937642167788,861.540916232392,944.187271471834,889.20942117204,215.554144100694,905.422257436207,870.47076212219,1010.64508652338,791.33385770116,203.207522064622,53736.6703912909
"73",Colombia,CO,Magdalena,CO47,Tenerife,CO47798,Tenerife,,,2009/01/01,2014/10/29,,0.981883236527,0.0410800507222,564.081734496169,604.257951295003,624.399504567962,638.050771587063,603.464737185743,489.968326581409,562.52188003622,521.221225646324,557.473860956728,545.818652960006,598.178143415367,563.347675574245,136.561405063665,573.6193159963,551.474947749171,640.28069178015,501.340180567466,128.739352580742,49828.7944972063
"74",Colombia,CO,Sucre,CO70,San Onofre,CO70713,San Onofre,,,2009/01/01,2014/10/29,,2.06426684833,0.0883646739285,2187.79507051734,2272.00002352055,2600.5364143122,2633.0087606879,2484.64822658524,2001.41739413817,2260.49124022387,1790.24894070928,2144.54264305369,2104.92417779332,2425.21674173092,2181.2892403265,467.790409536741,2204.91533113294,1889.07458460145,2414.93605394848,2060.47749352059,442.183594375732,107218.845716472
"75",Colombia,CO,BolÃ­var,CO13,El Guamo,CO13248,El Guamo,,,2009/01/01,2014/10/29,,0.865489624648,0.0316361736783,323.212752235355,299.623459716793,339.374914279208,337.009755581152,317.319515323732,273.386079929769,318.648428250104,248.878885018406,311.054739717394,298.538991656154,324.179156302707,307.508960185573,65.8132523805252,319.556841030018,265.773158969125,315.139163387939,285.491863030009,61.4719891364221,38361.0270186416
"76",Colombia,CO,BolÃ­var,CO13,San Juan Nepomuceno,CO13657,San Juan Nepomuceno,,,2009/01/01,2014/10/29,,1.56998669888,0.0526666599195,1452.25717654824,1346.25554211275,1524.87278213003,1514.24339609267,1425.77137848386,1228.37469527661,1431.74797203834,1118.2496842246,1397.62701787078,1341.39004673157,1456.59527434129,1381.69360422879,295.708850815136,1435.82842967054,1194.15881362208,1415.96944446117,1282.76955895522,276.202749907039,63874.8855047511
"77",Colombia,CO,BolÃ­var,CO13,MarÃ­a la Baja,CO13442,Maria la Baja,,,2009/01/01,2014/10/29,,1.21064388619,0.0444824087274,2488.4953279444,2306.8625088986,2612.93080253853,2594.7179234759,2443.11761809466,2104.86756394897,2453.35411050357,1916.16346896114,2394.88534014719,2298.52214567782,2495.93338331673,2367.58406237885,506.708278712467,2460.34490111424,2046.23620758904,2426.32056178665,2198.07468138309,473.283942395239,53946.8734205288
"78",Colombia,CO,Cesar,CO20,Bosconia,CO20060,Bosconia,,,2009/01/01,2014/10/29,,1.21527878166,0.0483156075135,1895.84754702845,1980.59412837448,1997.27829016862,2154.36839599558,2050.97302715224,1530.59237161139,1717.04463959951,1664.66513206135,1853.77190563106,1703.05300364364,1998.30015223869,1761.20277880062,438.211619440466,1895.40833500982,1769.62678030645,2102.94703922793,1650.92925270367,411.164998081338,58601.5230677833
"79",Colombia,CO,Magdalena,CO47,Plato,CO47555,Plato,,,2009/01/01,2014/10/29,,2.17729778905,0.133069898235,2854.02241707174,3053.25446353527,3157.60958207748,3225.79571702681,3050.81558586517,2478.40046297642,2845.81179332128,2632.84807607089,2819.8630789672,2760.38613940659,3024.92538765701,2848.98264900595,689.866083101893,2901.48748794617,2785.88128017564,3235.07021121914,2536.4222698682,650.30190699501,161491.529965775
"80",Colombia,CO,Magdalena,CO47,AriguanÃ­,CO47058,Ariguani,,,2009/01/01,2014/10/29,,1.83764639601,0.0937223657276,1701.35314322216,1822.53183759935,1883.27609329903,1924.45782298269,1820.14202349726,1477.81006802362,1696.6384819732,1572.079025466,1681.42242851178,1646.26256736577,1804.19390665693,1699.1327202078,411.889126122929,1730.11880926089,1663.32891830127,1931.18224995118,1512.11357845762,388.296612026228,113712.774463792
"81",Colombia,CO,BolÃ­var,CO13,San Jacinto,CO13654,San Jacinto,,,2009/01/01,2014/10/29,,1.31797269313,0.0363064501116,828.643892233027,768.160384873394,870.077653688844,864.012628192315,813.531351847807,700.898714625742,816.941536845407,638.062449001474,797.4724513127,765.384180321125,831.119168133708,788.380999721121,168.728608730191,819.269807856763,681.375463153701,807.938463546103,731.935896964977,157.598616236646,44050.3007315896
"82",Colombia,CO,Cesar,CO20,BecerrÃ­l,CO20045,Becerril,,,2009/01/01,2014/10/29,,2.38809888223,0.101119238486,640.309514523426,668.931779164704,674.566423417768,727.623221099784,692.702223376313,516.946360484959,579.918979420268,562.228697016719,626.098631666973,575.193662329111,674.912104598479,594.833345374558,148.002841877722,640.160971826757,597.678794660373,710.255643977551,557.589827807446,138.868026191121,122725.767193472
"83",Colombia,CO,Cesar,CO20,El Paso,CO20250,El Paso,,,2009/01/01,2014/10/29,,2.1825022295,0.067424038119,1064.28911433183,1111.87089228374,1121.24395088339,1209.41596181691,1151.37022262602,859.258264327538,963.936448891414,934.519967386965,1040.67142593511,956.076121071586,1121.80550900404,988.720290582161,246.005643991521,1064.04695773614,993.442794282921,1180.55708025186,926.801731177606,230.822339663515,81841.7883784981
"84",Colombia,CO,BolÃ­var,CO13,El Carmen de BolÃ­var,CO13244,El Carmen de Bolivar,,,2009/01/01,2014/10/29,,2.10475749709,0.0769040630142,3178.29361702246,2946.33623382007,3337.25074326177,3313.99394831364,3120.36937605543,2688.34049268789,3133.42125763115,2447.32428516191,3058.73911540955,2935.66880976572,3187.81536346604,3023.87582371128,647.167360579653,3142.344004652,2613.45105284476,3098.91105064331,2807.38198314817,604.478326143813,93343.9343436001
"85",Colombia,CO,BolÃ­var,CO13,Zambrano,CO13894,Zambrano,,,2009/01/01,2014/10/29,,0.797506966757,0.0238554057917,443.749266327359,411.366164646111,465.940166235203,462.693706844701,435.660328452941,375.341150056571,437.483026721748,341.697524373652,427.057748753345,409.874898088397,445.077429713449,422.190137248952,90.3580557632376,438.730613360414,364.89225266315,432.668551978189,391.961164470064,84.3977843842003,28951.0658497839
"86",Colombia,CO,Magdalena,CO47,Santa Ana,CO47707,Santa Ana,,,2009/01/01,2014/10/29,,2.92011477856,0.0942290305922,1373.19401444355,1469.9384372877,1519.61209694576,1552.61337106116,1468.42047362216,1192.60535882716,1369.31256446685,1267.72267070157,1356.91743293963,1328.41094587627,1455.77558089816,1371.05896912422,332.160647107405,1396.20465628826,1341.36197066726,1557.51524371584,1220.41630555736,313.12192958832,114432.87389566
"87",Colombia,CO,Magdalena,CO47,PijiÃ±o del Carmen,CO47545,Pijino del Carmen,,,2009/01/01,2014/10/29,,2.42817755477,0.0625879121145,887.018279286334,950.192260170355,981.85806044261,1003.3369897576,948.951825400582,770.462978022639,884.547126503661,819.61327968468,876.625691508641,858.286300061969,940.634470335208,885.850650627632,214.741140386381,902.013105096063,867.187615124974,1006.83838793472,788.353677640902,202.440878883179,76003.3035846007
"88",Colombia,CO,Cesar,CO20,La Jagua de Ibirico,CO20400,La Jagua de Ibirico,,,2009/01/01,2014/10/29,,1.87859440732,0.0615115176488,959.031046607823,1001.90037797275,1010.33973193442,1089.80616978748,1037.50283762446,774.26244343986,868.580418059311,842.084591188177,937.746531104494,861.503019877826,1010.85747934622,890.918584107072,221.672983424127,958.808565324347,895.180388666398,1063.79367860919,835.136670500971,207.991206505438,74692.8695962702
"89",Colombia,CO,Sucre,CO70,Ovejas,CO70508,Ovejas,,,2009/01/01,2014/10/29,,1.25463104342,0.0369114348414,814.793883196078,846.221494020894,968.59373889491,980.700718371663,925.443086897489,745.423520434182,841.896531762555,666.766181192361,798.696305830264,783.953787589911,903.279936267529,812.398521619616,174.22393073322,821.181503551546,703.567223183345,899.465206267778,767.412768505746,164.688306607306,44821.4403958975
"90",Colombia,CO,BolÃ­var,CO13,CÃ³rdoba,CO13212,Cordoba,,,2009/01/01,2014/10/29,,1.2433048498,0.0486398281547,481.368789313361,446.872671951074,505.728363080416,502.344000267331,473.014468967216,407.281638576882,474.636518677929,371.312443669653,463.374924976379,444.817220537923,483.085887458175,458.192903116578,98.1791860107915,476.047336870804,396.476264474215,470.052552277455,425.235969692934,91.7125392045709,59064.5001097054
