fid,ADM0_EN,ADM0_FR,ADM0_RW,ADM0_SW,ADM0_PCODE,ADM1_EN,ADM1_FR,ADM1_RW,ADM1_PCODE,ADM2_EN,ADM2_PCODE,ADM3_EN,ADM3_PCODE,ADM3ALT1EN,F_20_to_24sum,F_5_to_9sum,M_15_to_19sum,M_10_to_14sum,F_10_to_14sum,M_35_to_39sum,M_20_to_24sum,F_1_to_4sum,F_30_to_34sum,M_30_to_34sum,F_15_to_19sum,M_25_to_29sum,M_0_to_1sum,F_25_to_29sum,M_1_to_4sum,M_5_to_9sum,F_35_to_39sum,F_0_to_1sum,Area
"27",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Kigali City,Ville de Kigali,Umujyi wa Kigali,RW1,Kicukiro,RW13,Gatenga,RW1302,,2557.01419830322,2541.68654096127,2072.41492027044,1879.7731000632,2147.23455497622,1521.71555982903,3140.43799376488,2325.65162722766,1683.80825705826,2425.20839241892,2251.76002004743,3059.69043846428,601.905121527612,2424.13345251977,2285.58850379288,2629.17444311082,1049.37689996511,605.76840948686,1253.18026902851
"28",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Kigali City,Ville de Kigali,Umujyi wa Kigali,RW1,Kicukiro,RW13,Gikondo,RW1303,,962.005183160305,771.810505658388,836.716635227203,614.533589571714,664.714051187038,1248.53681319952,1511.23151814938,669.289382696152,590.776409953833,1664.57704091072,829.821844160557,1790.05023181438,175.878729455173,799.741318881512,667.856746673584,822.840855717659,340.823107108474,174.331509046257,341.032019858867
"29",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Kigali City,Ville de Kigali,Umujyi wa Kigali,RW1,Kicukiro,RW13,Kagarama,RW1304,,792.982746481895,776.496160104871,708.421944886446,660.064505428076,639.139435037971,512.846956521273,1005.01731729507,609.433320462704,548.432096466422,709.80525508523,714.279203727841,806.512744098902,166.089455429465,654.72780546546,630.684348002076,787.981884017587,330.363568298519,158.740649942309,805.275318082384
"30",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Kigali City,Ville de Kigali,Umujyi wa Kigali,RW1,Kicukiro,RW13,Kanombe,RW1305,,2380.73617255688,1962.76959680021,1845.20348373055,1519.54249452055,1704.78153063357,1498.33469451219,3165.83099360764,1696.56030751765,1650.2964687869,2170.75905908644,2082.32645246387,3112.02065299451,455.27267178148,2226.0687776953,1728.78735841811,2062.82104700804,914.432765610516,441.907362755388,2316.80081806312
"31",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Kigali City,Ville de Kigali,Umujyi wa Kigali,RW1,Kicukiro,RW13,Kicukiro,RW1306,,1086.57870912552,826.80085670948,804.380894064903,648.470282554626,698.405544161797,634.313673138618,1455.12656831741,772.675011277199,703.317651033401,1124.34437775612,866.632961153984,1529.59692084789,212.840607255697,957.304232597351,808.210539102554,874.171371817589,366.466960668564,201.260631591082,206.315213450884
"32",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Kigali City,Ville de Kigali,Umujyi wa Kigali,RW1,Kicukiro,RW13,Kigarama,RW1307,,2429.51439347863,2543.1257173717,2017.03996652365,1920.65159130096,2082.90865603089,1481.25001479685,3158.13894110918,1961.27627919614,1663.0245578438,2362.07029658556,2280.40159763396,2930.46218656003,537.074288748205,2229.64776040614,2039.40908148885,2553.84657528996,1048.47007350624,510.85862891376,842.378984211716
"33",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Kigali City,Ville de Kigali,Umujyi wa Kigali,RW1,Kicukiro,RW13,Masaka,RW1308,,2111.8060618341,2479.45434485376,1853.53456312418,1966.25430642813,1900.10522843897,988.067108392715,2337.57896730304,1953.027434282,1691.5393640548,1728.09869711846,1717.12278360128,2079.7469195351,527.67957881093,2189.41545446217,2003.73497510701,2481.8574732244,962.267444357276,508.710019640625,5310.15246498725
"34",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Kigali City,Ville de Kigali,Umujyi wa Kigali,RW1,Kicukiro,RW13,Niboye,RW1309,,1598.49365222454,1245.67963147163,1235.06700599194,926.238668352365,994.874456137419,972.741035699844,2172.51611286402,974.172324866056,1103.5777361393,1586.20376488566,1372.05841699243,2158.70277932286,282.148806601763,1353.1302229166,1071.39154544473,1187.53076520562,599.839334592223,253.745139010251,506.429664176585
"35",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Kigali City,Ville de Kigali,Umujyi wa Kigali,RW1,Kicukiro,RW13,Nyarugunga,RW1310,,2650.27281272411,2021.59109888971,2009.00806595385,1567.30786389112,1642.68542338908,1917.3772971034,4137.77382308245,1840.92128567398,1580.37255780399,3736.22293590009,2221.18603442609,5203.30709269643,492.680814888328,2404.12847653031,1870.83562941849,1985.24892245233,859.886414475739,479.509466852993,1539.09902064354
"36",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Nyanza,RW21,Busasamana,RW2101,,1781.26010676473,2335.5427710712,2026.56331757456,2338.00327721238,2203.13914461434,2310.45304452628,1953.85610758513,1730.7588821575,1487.25149537623,2490.48395300657,1901.58663566411,2154.7311187461,469.227220213041,1726.94959252328,1781.77626384795,2485.83285485208,1147.33920012414,450.815199919045,4965.95810574032
"37",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Nyanza,RW21,Busoro,RW2102,,1797.54327124357,2265.55150930583,1672.56040731072,1951.20709270239,1927.82519358397,952.876346424222,1735.08913637698,1827.80354952812,1472.75964077562,1246.67950021476,1661.64907091111,1422.80436269939,475.305998552591,1670.34267728776,1804.85900078714,2386.17461678386,1100.58881132305,476.092651661485,7397.52396183994
"38",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Nyanza,RW21,Cyabakamyi,RW2103,,1043.80075121671,1503.33728198707,1108.94187945873,1271.44553616643,1291.22703252733,634.921201482415,933.811848439276,1091.58387704194,957.284117072821,673.503823325038,1107.82613161206,771.544724702835,289.020453918725,1034.16071193665,1097.48498557508,1520.05911765993,809.635056000203,284.327635163441,6065.03312442657
"39",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Nyanza,RW21,Kibilizi,RW2104,,1641.24249824882,2121.72739905119,1703.48265885562,2012.4714345932,1936.79338459671,828.833570867777,1690.32687727362,1672.3441055119,1297.43837250024,979.806175276637,1741.31374374032,1201.02048014849,434.930852081627,1501.69728963822,1651.54431581497,2221.19145929813,1141.25742397457,435.599728606641,8423.74515483885
"40",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Nyanza,RW21,Kigoma,RW2105,,1633.2996410504,2506.48071922362,1785.67536897212,2262.99073605239,2096.45502774417,990.442351691425,1602.74788823724,1896.85292716324,1495.80540373176,1181.05118256062,1672.71216522157,1389.25700128824,515.744703672826,1548.66924633831,1958.41518056393,2525.94250281155,1245.98962718993,494.078116478398,6668.05875458865
"41",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Nyanza,RW21,Mukingo,RW2106,,2281.37816300243,3400.44180488586,2589.65272322297,3141.55671848357,3001.31267774105,1466.61112914234,2057.79214645922,2386.0628239885,2151.62785065919,1792.94663871825,2312.37744497508,2023.85708005726,644.758469002321,2324.08177726716,2448.31359123439,3485.72875528038,1724.05375821143,621.503865225241,7665.26123674744
"42",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Nyanza,RW21,Muyira,RW2107,,1771.35719178617,2421.83564656973,1726.77114068717,2224.96247798204,2093.06049460173,1088.44076315314,1662.49783394486,1828.63100109994,1606.56224694848,1145.58665633947,1740.87752023339,1320.0926611349,518.779076185077,1632.66484913975,1969.93745167553,2599.75493219495,1481.22582517564,476.308161467314,8135.79766684581
"43",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Nyanza,RW21,Ntyazo,RW2108,,1308.52300041169,1824.02375304699,1322.32795283198,1564.88670344651,1436.66694445908,838.091238763183,1263.95763581246,1438.12310919166,1145.77638804913,939.791046567261,1289.34301156551,1145.9947476536,366.212028171867,1231.35888381302,1390.60115855932,1839.52287252247,1097.76494973153,374.591586817056,6285.96893056058
"44",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Nyanza,RW21,Nyagisozi,RW2109,,1226.03703912348,1972.8662558794,1195.05723320693,1410.35601171106,1453.4416204989,882.429295487702,1032.67567165941,1422.21149729192,1160.48642613739,1069.74094673246,1203.43542777002,960.483537092805,371.119819043204,1158.45350064337,1409.23733957857,2005.10072754323,837.835808984935,370.447068026289,7341.6604605801
"45",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Nyanza,RW21,Rwabicuma,RW2110,,833.640335954726,1223.70810464025,1012.72431293875,1246.21218591928,1109.35946310312,470.380468167365,733.071696549654,847.844976566732,819.716488115489,584.852605238557,946.018712133169,691.695818707347,239.29442464374,839.718649968505,908.662429794669,1309.60183925927,691.674025557935,220.840346107259,4747.89516203517
"46",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Gisagara,RW22,Gikonko,RW2201,,1165.61705990136,1605.53613464534,1245.50982825458,1440.53561495245,1438.56713105738,815.03082793206,1206.79906614125,1219.85556426644,946.774687364697,875.322715170681,1128.5362136066,880.475388981402,309.453265674412,1082.56861749291,1175.07363381982,1667.63176631927,883.150668978691,317.738883748651,4992.27773239111
"47",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Gisagara,RW22,Gishubi,RW2202,,1344.25011865795,1811.56962190568,1224.44821127504,1404.10215941072,1419.93988929689,650.382006261498,1244.83226083964,1340.81203927845,1044.13004872203,904.067832633853,1216.21923231333,1032.24048253894,370.090911913663,1176.05054992437,1405.33030582219,1703.38306300342,899.000689007342,349.244710819796,6223.13793404211
"48",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Gisagara,RW22,Kansi,RW2203,,879.598204225302,1403.54180586338,872.337295070291,1018.08988766372,991.119684949517,481.040396548808,722.795860663056,918.795168370008,795.825946621597,624.532739929855,918.431533157825,702.117290332913,255.117753714323,925.162261530757,968.747709274292,1369.06024840474,603.327286832035,239.32092769444,4224.97956720671
"49",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Gisagara,RW22,Kibirizi,RW2204,,1173.07108905911,1983.96118304133,1198.20546749234,1495.44707236439,1469.86654318124,731.54558377713,1067.17518007755,1250.40513061732,1143.74835546315,871.06597687304,1281.91157604754,833.889263316989,331.397456912324,1185.09654768556,1258.4013672024,1905.50912801921,938.192583464086,325.696209697053,4026.70885621113
"50",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Gisagara,RW22,Kigembe,RW2205,,948.922771170735,1447.77594935894,994.260559692979,1127.96748566628,1071.78903867304,577.129231065512,821.407821968198,1014.87508924305,740.38309995085,690.566148333251,998.385845735669,769.586605399847,269.256179824471,942.660585716367,1022.43490560353,1496.83891490102,616.810852564871,264.347099512815,4541.04381822865
"51",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Gisagara,RW22,Mamba,RW2206,,1833.22994169593,2306.30638468266,1604.75089943409,1926.71357300878,1935.84642417729,1194.3220416382,1698.60371769965,1900.52694800496,1531.37937947363,1370.46257087588,1536.75052064657,1566.56529971212,494.488054666668,1651.93338300288,1877.69825553894,2394.51636499166,1175.67960180342,495.035071857274,8075.12608024515
"52",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Gisagara,RW22,Muganza,RW2207,,1422.12851515412,2191.0303594172,1427.02742964029,1740.47161129117,1799.21075160801,839.983062624931,1305.35936751962,1548.0837777704,1136.20029617846,875.295105598867,1347.51752357185,1202.38702822477,422.600464902818,1372.6954530552,1604.72262066603,2249.66350516677,976.919197887182,403.233311261982,7052.00103661827
"53",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Gisagara,RW22,Mugombwa,RW2208,,1137.1814058274,1842.26555244625,1183.55272501707,1320.99316933751,1368.99878168106,665.434533901513,960.776256337762,1103.52979633212,963.425207912922,722.607854768634,1190.4616895467,850.868261530995,309.700709909201,999.488513216376,1176.01324044168,1800.73209793866,869.548119977117,287.439220752567,5023.43248347312
"54",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Gisagara,RW22,Mukindo,RW2209,,1199.56730037183,1962.72225311399,1306.29268348217,1506.43992547691,1488.24261327088,784.177922584116,1070.0987855643,1333.84025910497,990.662709340453,910.986083954573,1224.85666009784,946.339279331267,349.051201298833,1068.8771597594,1325.43714559078,1945.4688821286,934.293099358678,347.428781162947,5160.25595556803
"55",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Gisagara,RW22,Musha,RW2210,,1257.19508387893,1714.79605825245,1218.17510234565,1414.13326761127,1408.48006513715,682.176123347133,1288.98227396607,1172.8549586311,1066.00682429224,779.150312006474,1176.57435911894,870.195892460644,326.102754911408,1104.80834654719,1238.29595056176,1717.75834430754,949.983918771148,305.496502049267,5022.58027419538
"56",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Gisagara,RW22,Ndora,RW2211,,1219.68056310713,1812.36692933738,1215.27663421631,1439.21573373675,1487.42853857577,576.064501851797,1095.02228697389,1191.70773759484,1051.96666781604,736.710601307452,1283.24409805983,804.929118968546,315.630192540586,1132.26775486767,1198.52900446206,1781.50675067306,883.467261582613,310.407150892541,6135.64071745334
"57",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Gisagara,RW22,Nyanza,RW2212,,821.996378988028,1347.85197906196,911.613389000297,974.741494208574,992.314959183335,585.303596720099,814.798640072346,929.828939676285,650.779149927199,651.868196867406,901.956489726901,798.243524298072,247.532624825835,774.176297515631,939.944982871413,1283.62008686364,516.585603445768,242.194901589304,3922.79306625213
"58",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Gisagara,RW22,Save,RW2213,,1332.66084711254,1949.75997430086,1385.14614315331,1619.20670434833,1571.75789882243,756.303905438632,1221.13038305193,1327.70397172868,1177.09050041437,855.153168946505,1432.49561826885,925.641502119601,355.364298995584,1207.99408967793,1349.40957128257,2082.64330692589,983.537826642394,345.830437801778,4139.3765890901
"59",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Nyaruguru,RW23,Busanze,RW2301,,1075.65166147798,2173.48325069249,1218.37888444215,1751.45208398998,1676.53659197688,614.88013266027,1024.46887191385,1498.14197255671,868.456217966974,871.39579770714,1290.67510824651,948.012544475496,398.14418374747,1028.22310909629,1511.85582692921,2294.08650821447,679.675667114556,390.22485043481,7135.6356971539
"60",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Nyaruguru,RW23,Cyahinda,RW2302,,946.805487021804,1810.16171230376,942.627840407193,1348.40769046545,1262.47129626572,451.47531690076,901.259716168046,1296.72998914868,751.830949291587,662.228689305484,948.085938952863,773.426427651197,335.585318818688,936.588853880763,1274.30375029147,1776.50059369206,593.028585232794,337.762567531317,5367.0412275137
"61",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Nyaruguru,RW23,Kibeho,RW2303,,981.394417833537,1684.24028979242,1118.80209587514,1500.19380643219,1478.44765734673,554.267436174676,770.964241497219,1182.23215666413,867.071193207055,731.215284951031,1083.99507651851,637.401284810156,302.044481778517,923.430863980204,1146.94056358933,1763.57179956883,632.555385213345,307.939022419974,7915.34761127861
"62",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Nyaruguru,RW23,Kivu,RW2304,,689.509878955781,1529.06702864915,827.136530287564,1183.38612159342,1193.42938727885,502.460696779191,725.506874836981,1031.32567878813,601.396327573806,571.887038327754,777.616543635726,562.424974307418,281.419551407918,730.236154500395,1068.62234186381,1693.85679108649,497.577323153615,268.632039425895,12499.2557315481
"63",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Nyaruguru,RW23,Mata,RW2305,,665.344370961189,1146.61374643445,697.312343981117,963.482696004212,932.509847313166,324.856517350301,516.813145257533,784.959875993431,625.183473579586,455.815830495209,659.840041965246,454.96383318305,216.067760270089,632.166837643832,820.464840456843,1109.98318721354,435.056089490652,204.460489237681,6265.14414338329
"64",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Nyaruguru,RW23,Muganza,RW2306,,792.019680000842,1581.90388558805,867.021564684808,1242.75482058525,1155.69148023427,540.044571526349,689.447474084795,1073.30594939739,721.509005248547,720.590976834297,793.52908077091,834.695770770311,298.160239221528,834.125213906169,1132.19102250785,1662.33561319113,509.981889750808,279.566743694246,9208.64144274468
"65",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Nyaruguru,RW23,Munini,RW2307,,657.980501793325,1433.87298725545,677.208830401301,1163.54826569557,1043.28515708447,446.573564600199,604.431593485177,915.760246276855,580.608631938696,518.907149165869,674.373751081526,472.945406045765,246.942241188139,609.58394715935,937.703181236982,1486.7237021625,452.98137928918,238.530398905277,4734.18410679574
"66",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Nyaruguru,RW23,Ngera,RW2308,,1132.72205694765,1760.35246896744,1213.20024552196,1433.40284557641,1393.30392128229,548.316307760775,932.519141070545,1128.36917380244,904.660383276641,667.369189303368,1177.57994747162,815.292516805232,303.023844232783,1034.63668939471,1150.65940861404,1808.02043247223,765.985175348818,293.909187307581,5987.9558108976
"67",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Nyaruguru,RW23,Ngoma,RW2309,,1081.14885677397,1744.1568094939,1183.67952829599,1272.20831982791,1218.69959487021,624.51663120836,965.590009123087,1134.55492793024,892.407810777426,753.794993303716,1106.13307335973,900.966339990497,314.215009532869,1052.28496786952,1193.15515588224,1625.69379888475,725.235807299614,295.520398754627,4761.1045723394
"68",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Nyaruguru,RW23,Nyabimata,RW2310,,647.254862494767,1682.30229945481,745.01996409148,1233.1424677372,1221.74319933355,430.35307584703,627.349323309958,1138.61101102084,717.953836761415,543.338987022638,714.976846627891,628.325984545052,283.808113921434,753.054253466427,1077.69235254079,1737.45310223103,480.413420062512,296.576908759773,12812.5127647186
"69",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Nyaruguru,RW23,Nyagisozi,RW2311,,796.636160179973,1402.13142292202,821.519973561168,1033.12637141347,989.197885513306,536.3031693995,756.187423303723,966.823052629828,575.974739633501,620.785264275968,815.051957413554,760.661829464138,245.477977339178,752.063114106655,932.142954498529,1447.64393697679,455.182676285505,251.830863315612,3527.73592526052
"70",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Nyaruguru,RW23,Ruheru,RW2312,,1227.55436638743,3171.07587821782,1402.05831885338,2439.92042954266,2225.3578311801,812.049159571528,1331.23470792174,2154.76871025562,1275.5385157913,1184.29502595961,1484.81636053324,1374.77030754089,539.675698865205,1290.95779085159,2049.28731866181,3294.40780390799,895.950193569064,561.258103683591,10717.7585656775
"71",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Nyaruguru,RW23,Ruramba,RW2313,,679.155142616481,1367.78190170974,827.097097288817,1159.20583434403,1123.21771924943,400.488890407607,643.824264086783,871.216417461634,621.888228215277,439.302854154259,811.75897635892,579.53412579,252.603410117328,693.199171938002,959.200117997825,1336.6369542703,467.065717559308,226.927961045876,4942.04736352056
"72",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Nyaruguru,RW23,Rusenge,RW2314,,1042.82195259631,1886.3024635464,1181.04033133388,1605.8471853137,1469.8270830363,514.109321668744,935.415720835328,1239.61194185168,1012.49818883836,700.931202299893,1115.89471967518,746.843071259558,333.487966701388,1001.63211720437,1266.33955358714,1951.21093593538,727.157571159303,322.884894380346,6034.32450989208
"73",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Huye,RW24,Gishamvu,RW2401,,462.361977659166,764.975688204169,472.210771158338,616.282138347626,616.289136856794,299.585536509752,420.938622228801,532.996857821941,410.875548057258,324.728579714894,494.197188049555,331.952092595398,146.365359947085,443.558728441596,555.786885097623,813.093582540751,364.758660033345,138.831050477922,2265.32665786259
"74",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Huye,RW24,Huye,RW2402,,1096.42557356507,1527.35690039396,1194.40905404091,1380.13531754911,1421.02482052147,504.947704255581,1144.48342772573,924.895559918135,859.884395346045,634.664961136878,1259.5032062158,803.541082404554,259.787211704999,933.225802451372,986.478851258755,1635.04829865694,693.937158245593,240.909892481752,3573.37788908145
"75",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Huye,RW24,Karama,RW2403,,735.96450959146,1177.0465837419,831.331941850483,1103.91937191039,1051.59018165618,462.821929862723,692.330475471914,749.723724596202,558.109757419676,482.428102668375,839.041217252612,603.153525266796,197.219523316249,671.664372198284,748.893200434744,1205.25194586068,571.197560291737,195.282457064837,5356.51696359534
"76",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Huye,RW24,Kigoma,RW2404,,1211.4748019129,1891.12973116338,1178.45359835774,1339.95779956877,1387.41046978533,830.037357352674,1077.58639850467,1297.76498018205,1170.43597394228,987.252221092582,1243.32808752358,1058.30940011889,341.224343080074,1113.93079581112,1295.71659108996,1811.33542488515,877.017688363791,338.032152563334,5147.82187343172
"77",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Huye,RW24,Kinazi,RW2405,,1300.06382800639,1878.16346950829,1451.03932709992,1642.24263130128,1511.56355085969,592.067910242826,1224.4071181044,1338.36426890641,1043.12214710563,775.812952645123,1273.3226569742,823.110810160637,353.549681559205,1075.83220736682,1342.51900713146,1823.44830003381,1033.24762756377,348.607140524313,6096.49654273097
"78",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Huye,RW24,Maraba,RW2406,,1086.29542058706,1722.70030323416,1140.26535819471,1387.81131756306,1328.88140384853,608.552120415494,1072.59699859843,1234.74505861849,1026.73012749106,808.369152631611,1147.69114974141,927.723264042288,328.195263016969,1064.86206717789,1246.24180088192,1886.43870831281,809.269071415067,321.617205005139,5281.10571173706
"79",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Huye,RW24,Mbazi,RW2407,,1646.61151055992,2228.06448599696,1628.67320981622,1788.97399833798,1840.32879817486,789.012507334352,1576.27579912543,1479.50474584103,1301.48839046061,974.409315004945,1704.12171249092,1332.77223972976,396.924748592079,1444.90378627181,1507.22524832189,2247.352802068,1054.59249830246,385.370366524905,4151.17842062966
"80",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Huye,RW24,Mukura,RW2408,,895.274740189314,1520.01418997347,937.453453764319,1144.31926544011,1178.26757548749,453.023552328348,739.825500078499,941.642535820603,792.470190159976,512.489900641143,967.97958509624,686.847032405436,252.559290759265,899.483610801399,959.032517582178,1489.54400998354,684.434094116092,245.272038672119,2836.14064546565
"81",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Huye,RW24,Ngoma,RW2409,,1143.96694305539,996.801037527621,1184.81563057005,930.04444270581,945.024686522782,2532.46238649637,1640.61808238924,783.780584380031,856.767108879983,2603.40682838857,1145.65959490836,2249.01498830318,217.26090397872,1127.54821243137,824.995534401387,1076.18320329487,626.765490792692,204.15331806615,2076.24288355842
"82",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Huye,RW24,Ruhashya,RW2410,,1369.9004662782,1720.67697940767,1281.30221557617,1489.98124055564,1414.60091245174,670.01872368902,1251.84600105137,1150.88103269786,1099.63459542394,926.527978591621,1238.24922513217,966.945247285068,305.09917890653,1171.2852421701,1158.53999587893,1833.5993500948,893.652943402529,299.772919880226,4991.65945356776
"83",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Huye,RW24,Rusatira,RW2411,,1312.50477038324,1748.07125298679,1311.59773132205,1521.92143554986,1465.79232871532,802.398586452007,1271.17729568481,1186.05076741427,1126.45730175078,890.06297441572,1243.8562990129,944.391395777464,330.842254500836,1227.41055086255,1256.29308485985,1722.79233157635,985.798859290779,308.933679431677,5188.80824263588
"84",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Huye,RW24,Rwaniro,RW2412,,965.225337468088,1491.78772543371,1082.23723843694,1146.99697762728,1251.99138879776,654.42067604512,956.656557254493,1040.73828937113,1083.8434503451,765.843497343361,1032.020750992,830.736268125474,271.83330341801,976.207739003003,1032.22091506422,1554.48083791137,814.086536884308,271.083772663027,5453.59359970807
"85",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Huye,RW24,Simbi,RW2413,,1011.11189942062,1554.13365258276,1039.30316121876,1181.40345461667,1160.76345452666,778.666426390409,999.208862379193,1098.93564362824,969.583744928241,916.72779135406,1036.63172839582,871.323411606252,271.496281668544,939.863193996251,1030.9411996901,1625.20113383234,800.027626223862,286.242579784244,4328.72714643118
"86",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Southern Province,Province du Sud,Amajyepfo,RW2,Huye,RW24,Tumba,RW2414,,1774.24000571668,1991.75080257654,1536.31396822631,1711.21601870656,1754.30817255378,840.169918365777,1700.89001749456,1462.43472284079,1351.09111879766,1260.78921407461,1784.84986650944,1443.85675643384,386.566207937896,1696.95617210865,1467.8912782073,2042.81612464786,934.37052705884,380.92411461845,1806.79496302056
