fid,Shape_Leng,Shape_Area,ADM4_EN,ADM4_PCODE,ADM4_REF,ADM4ALT1EN,ADM4ALT2EN,ADM3_EN,ADM3_PCODE,ADM2_EN,ADM2_PCODE,ADM1_EN,ADM1_PCODE,ADM0_EN,ADM0_PCODE,date,validOn,validTo,F_25_to_29sum,F_15_to_19sum,M_15_to_19sum,F_1_to_4sum,M_0_to_1sum,F_0_to_1sum,M_30_to_34sum,M_10_to_14sum,F_10_to_14sum,M_35_to_39sum,F_20_to_24sum,M_5_to_9sum,M_1_to_4sum,F_30_to_34sum,M_20_to_24sum,F_5_to_9sum,F_35_to_39sum,M_25_to_29sum
"5120",0.025463116583,2.99255183572e-05,Ward No-70,"30260570",,,,Bangshal,"302605",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,4494.35355377197,4099.86338806152,4394.7527923584,2327.010181427,602.044598579407,579.833613395691,4708.33587646484,3447.78881835938,3243.02697753906,4122.50135040283,5127.51331329346,3050.66180801392,2414.57866287231,3442.23092651367,5411.82774353027,2884.77501678467,3021.08736801147,5538.00365447998
"5121",0.0242732372703,2.17665719229e-05,Ward No-71 (Part),"30260571",,,,Bangshal,"302605",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,2210.24980926514,2016.24597167969,2161.26780700684,1144.38567733765,296.075720787048,285.152721881866,2315.48284912109,1695.56634140015,1594.86782073975,2027.37895584106,2521.62746810913,1500.26574325562,1187.45042991638,1692.83306884766,2661.4486618042,1418.68533706665,1485.721534729,2723.49991989136
"5122",0.0124472253186,2.376316727e-06,Ward No-71 (Part),"30264071",,,,Kotwali,"302640",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,255.403469085693,232.985530853271,249.743392944336,132.238475799561,34.2127690315247,32.9505710601807,267.563579559326,195.92967414856,184.293544769287,234.271987915039,291.384433746338,173.361888885498,137.214790344238,195.613838195801,307.541358947754,163.934936523438,171.681240081787,314.711631774902
"5123",0.0203740518454,1.65227095268e-05,Ward No-72,"30264072",,,,Kotwali,"302640",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,909.214809417725,829.408828735352,889.065425872803,470.757827758789,121.794571876526,117.301257133484,952.50378036499,697.493112564087,656.06947517395,833.988525390625,1037.30403518677,617.153696060181,488.473079681396,696.368753433228,1094.82130813599,583.594537734985,611.170742034912,1120.34688186646
"5124",0.0250503986054,3.23429535387e-05,Ward No-73,"30264073",,,,Kotwali,"302640",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,1184.54892158508,1080.57559013367,1158.29776477814,613.315653324127,158.677166819572,152.823152184486,1240.9469127655,908.712345123291,854.744528770447,1086.54213809967,1351.42692375183,804.044039726257,636.395546913147,907.24747467041,1426.36191272736,760.322280406952,796.24928188324,1459.61731624603
"5125",0.0299774892415,3.74549291566e-05,Ward No-74,"30268874",,,,Sutrapur,"302688",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,3741.4172744751,3413.01579284668,3658.50260353088,1937.16760253906,501.184442996979,482.694448709488,3919.55128479004,2870.18292236328,2699.72472953796,3431.8612575531,4268.50420570374,2539.58633232117,2010.06579208374,2865.55610656738,4505.1876335144,2401.4904384613,2514.96649360657,4610.22534942627
"5126",0.0404928176555,4.64641949369e-05,Ward No-75,"30268875",,,,Sutrapur,"302688",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,1882.35865020752,1717.13534545898,1840.64312362671,974.615751266479,252.152808427811,242.8502368927,1971.98033332825,1444.02862358093,1358.26873874664,1726.61674690247,2147.54336357117,1277.70091724396,1011.29183578491,1441.7008228302,2266.62205314636,1208.22297763824,1265.31433677673,2319.4679889679
"5127",0.0366887917387,4.26626015972e-05,Ward No-76 (Part),"30262476",,,,Gendaria,"302624",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,2351.3512134552,2144.96224975586,2299.24220466614,1217.44275760651,314.977066278458,303.356746196747,2463.30227088928,1803.81056404114,1696.68348693848,2156.80595588684,2682.60708236694,1596.04207420349,1263.25675678253,1800.90278625488,2831.35442733765,1509.25359153748,1580.56934738159,2897.36698150635
"5128",0.0121080562946,5.0899395257e-06,Ward No-76 (Part),"30262976",,,,Jatrabari,"302629",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,226.184787750244,206.331504821777,221.172233581543,117.11012172699,30.2987582683563,29.1809582710266,236.953756332397,173.514917373657,163.209985733032,207.470788955688,258.049463272095,153.528932571411,121.517135620117,173.235206604004,272.35799407959,145.18044090271,152.040554046631,278.707977294922
"5129",0.0290655274026,3.54789791683e-05,Ward No-77,"30268877",,,,Sutrapur,"302688",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,2097.56945228577,1913.45608711243,2051.08459091187,1086.04394435883,280.98153758049,270.615397691727,2197.43760490417,1609.12497901917,1513.56015014648,1924.02151298523,2393.0728187561,1423.78096580505,1126.91323757172,1606.53103065491,2525.76583480835,1346.3595867157,1409.97820472717,2584.65365600586
"5130",0.0240260630118,2.4639153071e-05,Ward No-78,"30268878",,,,Sutrapur,"302688",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,1538.19561767578,1403.18107414246,1504.10717964172,796.420839309692,206.050180435181,198.448454380035,1611.43120956421,1180.00811004639,1109.9282245636,1410.9289264679,1754.89496612549,1044.09111976624,826.391216278076,1178.10591506958,1852.20179748535,987.316242218018,1033.9692401886,1895.38558578491
"5131",0.0297741732203,3.94623899757e-05,Ward No-79,"30268879",,,,Sutrapur,"302688",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,1453.68268108368,1326.0862493515,1421.4671869278,752.663178920746,194.729188323021,187.545125246048,1522.89452457428,1115.17505741119,1048.9455704689,1333.4084148407,1658.47598457336,986.725735187531,780.986902236938,1113.3773765564,1750.43648147583,933.070233345032,977.15998506546,1791.24763011932
"5132",0.0124366501404,5.31725926854e-06,Ward No-80 (Part),"30262480",,,,Gendaria,"302624",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,303.863059997559,277.191598892212,297.129062652588,157.329063415527,40.7042117118835,39.2025275230408,318.33039855957,233.104866027832,219.260925292969,278.722146987915,346.670970916748,206.255126953125,163.249568939209,232.729095458984,365.893459320068,195.039525985718,204.255598068237,374.424209594726
"5133",0.0147396052086,1.06948720685e-05,Ward No-80 (Part),"30268880",,,,Sutrapur,"302688",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,559.903984069824,510.758626937866,547.495790481567,289.897591590881,75.0023713111877,72.2353394031525,586.561780929565,429.523555755615,404.014442443848,513.57884979248,638.782669067383,380.049695968628,300.806827545166,428.831153869629,674.202407836914,359.383619308472,376.36533164978,689.921318054199
"5134",0.0354364478903,5.26244419137e-05,Ward No-81,"30262481",,,,Gendaria,"302624",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,2041.05631828308,1861.90339279175,1995.82385826111,1056.78353977203,273.411278963089,263.324427604675,2138.23382949829,1565.77161979675,1472.78152084351,1872.18415260315,2328.59818840027,1385.42118835449,1096.55172348022,1563.24757289886,2457.71617126465,1310.08571338654,1371.99031352997,2515.0174331665
"5135",0.0438364653417,3.64716679438e-05,Ward No-82,"30262482",,,,Gendaria,"302624",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,1094.62247467041,998.54239654541,1070.36420822144,566.755061149597,146.630997776985,141.22140109539,1146.73894309998,839.726354598999,789.855580806732,1004.05598163605,1248.83172988892,743.004071235657,588.082810401917,838.372699737549,1318.07795333862,702.601504325867,735.80106306076,1348.80871677399
"5136",0.0658247398369,6.0580179882e-05,Ward No-83,"30267683",,,,Shyampur,"302676",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,1603.86528301239,1463.08662748337,1568.32154369354,830.422173023224,214.84701359272,206.920749902725,1680.22751522064,1230.3858127594,1157.31403398514,1471.16525793076,1829.81613063812,1088.66615486145,861.672070503235,1228.40240097046,1931.27724552155,1029.46741294861,1078.11214971542,1976.30466079712
"5137",0.049473835849,6.40282791559e-05,Ward No-84,"30262984",,,,Jatrabari,"302629",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,2055.30894088745,1874.90498924255,2009.76061582565,1064.16301393509,275.320498108864,265.163211345673,2153.16501998901,1576.70534086227,1483.06588172913,1885.25752973557,2344.85869312286,1395.09553098679,1104.2088971138,1574.16366147995,2474.87829399109,1319.23398113251,1381.57086467743,2532.57967567444
"5138",0.0550048736308,0.000103369422627,Ward No-85,"30262985",,,,Jatrabari,"302629",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,2760.68566036224,2518.36754417419,2699.50528717041,1429.38102793694,369.809783577919,356.166541576385,2892.12570667267,2117.82654094696,1992.05026865005,2532.27306079865,3149.60814809799,1873.88871455193,1483.17053675652,2114.4125752449,3324.25014591217,1771.9916779995,1855.72242689133,3401.75450611115
"5139",0.0467001121796,7.01721893305e-05,Ward No-86,"30262986",,,,Jatrabari,"302629",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,2213.84226226807,2019.52311515808,2164.78064346313,1146.24572181702,296.55695271492,285.616198062897,2319.24634742737,1698.32226467133,1597.46004867554,2030.67419052124,2525.72603034973,1502.7042388916,1189.38047122955,1695.58452701569,2665.77452087402,1420.99120998383,1488.13636398315,2727.92663764954
"5140",0.0472488515728,5.80412985362e-05,Ward No-87,"30267687",,,,Shyampur,"302676",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,1843.81334686279,1681.97333812714,1802.95203971863,954.658411026001,246.989440917969,237.87736082077,1931.59983062744,1414.45905208588,1330.45529460907,1691.26059150696,2103.56781578064,1251.53727817535,990.583477973938,1412.1789226532,2220.20812988281,1183.48203277588,1239.40432834625,2271.97193527222
"5141",0.034509475968,3.88643061519e-05,Ward No-88,"30263288",,,,Kadamtali,"302632",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,1107.39047050476,1010.18969726562,1082.84925365448,573.3658618927,148.341346502304,142.86864900589,1160.11484336853,849.521175384521,799.068691253662,1015.76760482788,1263.39847564697,751.670685768127,594.9423828125,848.15172958374,1333.45240402222,710.796853065491,744.383667945862,1364.54163360596
"5142",0.0398163382513,5.79485184948e-05,Ward No-89,"30263289",,,,Kadamtali,"302632",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,1506.63904094696,1374.39436721802,1473.24994373322,780.082016468048,201.822996258736,194.377222180367,1578.37217998505,1155.7998714447,1087.15769958496,1381.98328113556,1718.89274978638,1022.67125797272,809.437542438507,1153.93670272827,1814.20329284668,967.06113910675,1012.75703811646,1856.50115203857
"5143",0.0569290603093,8.4615614912e-05,Ward No-90,"30267690",,,,Shyampur,"302676",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,2452.24239349365,2236.99775028229,2397.89750576019,1269.68049430847,328.492026567459,316.373104810715,2568.99701690674,1881.20802879333,1769.48435688019,2249.34963989258,2797.71171951294,1664.5246515274,1317.46026420593,1878.17548656464,2952.84148025513,1574.01226520538,1648.38802242279,3021.68650054932
"5144",0.0621809673216,0.000107896874705,Ward No-91,"30264291",,,,Lalbagh,"302642",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,2088.88559436798,1905.53445768356,2042.59316444397,1081.54776763916,279.818285644054,269.495062291622,2188.34030532837,1602.46325922012,1507.29404687881,1916.05613327026,2383.16558456421,1417.88657021523,1122.24785256386,1599.88005590439,2515.309258461,1340.78570318222,1404.14095616341,2573.95329475403
"5145",0.0516240709176,6.30560572992e-05,Ward No-92,"30264292",,,,Lalbagh,"302642",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,1224.1039352417,1116.65868282318,1196.97619724274,633.795783519745,163.975789308548,157.926298141479,1282.38520336151,939.056500434875,883.286567687988,1122.82446575165,1396.55440711975,830.893055915833,657.646363735199,937.54271697998,1473.99168777466,785.711320877075,822.83801651001,1508.35755729675
"5146",0.0982497473569,0.000488618610884,Ward No-98 (rest. Area),"30260698",,,,Biman Bandar,"302606",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,147.582089960575,134.628129065037,144.311479002237,76.4125524908304,19.7694730330259,19.0401259073988,154.608676075935,113.215811505914,106.49200130254,135.371496908367,168.373298935592,100.175263009965,79.288059130311,113.033305861056,177.709397353232,94.728001113981,99.2041209042072,181.852662868798
"5147",0.180515024594,0.000677093032891,Ward No-98 (Rest. Area),"30260898",,,,Cantonment,"302608",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,10300.1043331474,9396.01658959687,10071.8405811489,5333.01339378208,1379.75843586773,1328.85557326674,10790.5064192712,7901.60016775876,7432.32951378822,9447.89803345501,11751.1721144766,6991.4693531394,5533.70179502666,7888.86264052987,12402.7605293691,6611.29200480133,6923.69099715352,12691.9289025068
"5148",0.232091156878,0.00146530163289,West Chitasi,"20139520",,,,Shahrasti,"201395",Chandpur,"2013",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,905.241823464632,1044.01556044817,932.606035113335,743.082329258323,188.445637218654,185.157810747623,556.616008982062,1091.95521405339,1089.65614107251,575.842250019312,1012.58653330803,1049.69858318567,755.785839065909,762.299243435264,659.468850657344,1009.84278193116,753.819610267878,613.793166473508
"5149",0.58413859866,0.00946856666383,Whykong,"20229079",,,,Teknaf,"202290",Cox's Bazar,"2022",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,2848.47780852765,3220.31097061187,3404.52996589988,2921.86477951705,758.967212142423,728.05673480127,2259.83018251881,3880.92333547771,3721.92821944505,2081.34791549481,3222.9824369438,4104.43605287746,3043.93710555509,2121.18208637461,2735.77962960675,3877.95133605227,1892.37936323136,2572.00278188288
